seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
A0A0E3KFU5,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,64.2,1.1E-17,1,CL0183,Bacteria Proteobacteria
A0A0M1KFM0,49,143,40,144,PF13426.7,LOV,Domain,9,103,104,78.4,4E-22,1,CL0183,Bacteria Proteobacteria
A0A0M1KFM0,278,394,271,396,PF02518.26,HATPase_c,Domain,8,110,112,70,2.3E-19,1,CL0025,Bacteria Proteobacteria
A0A0M1KFM0,418,530,418,530,PF00072.24,Response_reg,Domain,1,112,112,61.3,8.8E-17,1,CL0304,Bacteria Proteobacteria
A0A177SQK1,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,75,4.6E-21,1,CL0183,Bacteria Proteobacteria
A0A0L0QNV0,22,125,20,126,PF13426.7,LOV,Domain,3,103,104,73.4,1.4E-20,1,CL0183,Bacteria Firmicutes
A0A0L0QNV0,150,250,69,252,PF01740.21,STAS,Domain,5,115,117,30.2,0.00000028,1,CL0502,Bacteria Firmicutes
A0A0Q7NHM5,39,141,36,142,PF13426.7,LOV,Domain,4,103,104,62.9,2.6E-17,1,CL0183,Bacteria Proteobacteria
A0A0Q7NHM5,181,254,181,256,PF07568.12,HisKA_2,Domain,1,74,76,69.2,2.5E-19,1,CL0025,Bacteria Proteobacteria
A0A0Q4WEI5,51,145,41,146,PF13426.7,LOV,Domain,9,103,104,71.6,5.4E-20,1,CL0183,Bacteria Proteobacteria
A0A0Q4WEI5,162,230,162,231,PF00512.25,HisKA,Domain,1,65,67,35.9,5.6E-09,1,CL0025,Bacteria Proteobacteria
A0A0Q4WEI5,281,399,274,401,PF02518.26,HATPase_c,Domain,9,110,112,60.7,1.7E-16,1,CL0025,Bacteria Proteobacteria
A0A0Q4WEI5,423,534,423,535,PF00072.24,Response_reg,Domain,1,111,112,68.2,6.4E-19,1,CL0304,Bacteria Proteobacteria
A0A0T6VGJ2,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,79.3,2.1E-22,1,CL0183,Bacteria Proteobacteria
A0A0N2MZ36,49,143,40,144,PF13426.7,LOV,Domain,9,103,104,77.5,7.9E-22,1,CL0183,Bacteria Proteobacteria
A0A0N2MZ36,279,395,272,397,PF02518.26,HATPase_c,Domain,8,110,112,69.7,2.8E-19,1,CL0025,Bacteria Proteobacteria
A0A0N2MZ36,419,531,419,531,PF00072.24,Response_reg,Domain,1,112,112,62.4,4E-17,1,CL0304,Bacteria Proteobacteria
A0A0Q4KTS8,54,149,44,149,PF13426.7,LOV,Domain,8,103,104,72.5,2.8E-20,1,CL0183,Bacteria Proteobacteria
A0A0Q4KTS8,207,289,203,290,PF08447.12,PAS_3,Domain,5,88,89,64.6,7.5E-18,1,CL0183,Bacteria Proteobacteria
A0A0Q4KTS8,375,455,297,457,PF01590.26,GAF,Domain,48,131,133,28.4,0.0000021,1,CL0161,Bacteria Proteobacteria
A0A0Q4KTS8,501,564,499,565,PF00512.25,HisKA,Domain,3,66,67,42.2,6.2E-11,1,CL0025,Bacteria Proteobacteria
A0A0Q4KTS8,607,725,606,727,PF02518.26,HATPase_c,Domain,2,110,112,65.2,7.1E-18,1,CL0025,Bacteria Proteobacteria
A0A0Q4KTS8,749,854,749,858,PF00072.24,Response_reg,Domain,1,108,112,58.9,5E-16,1,CL0304,Bacteria Proteobacteria
A0A0C2W546,148,243,138,243,PF13426.7,LOV,Domain,9,104,104,77.6,7.1E-22,1,CL0183,Bacteria Proteobacteria
A0A0C2W546,256,407,255,408,PF00990.21,GGDEF,Domain,2,160,161,141.3,2.2E-41,1,CL0276,Bacteria Proteobacteria
A0A0B4RF14,31,124,21,125,PF13426.7,LOV,Domain,8,103,104,68.8,3.9E-19,1,CL0183,Bacteria Firmicutes
A0A0B4RF14,150,234,146,251,PF01740.21,STAS,Domain,6,98,117,29.1,0.00000061,1,CL0502,Bacteria Firmicutes
A0A0W0HCD7,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,66.9,1.6E-18,1,CL0183,Bacteria Proteobacteria
A0A0S9C875,26,128,22,128,PF13426.7,LOV,Domain,5,104,104,66.4,2.3E-18,1,CL0183,Bacteria Proteobacteria
A0A0S9C875,195,267,181,268,PF08447.12,PAS_3,Domain,16,88,89,40.4,2.7E-10,1,CL0183,Bacteria Proteobacteria
A0A0S9C875,287,369,287,369,PF07536.14,HWE_HK,Domain,1,83,83,79.3,2.7E-22,1,CL0025,Bacteria Proteobacteria
A0A0G9MZM8,38,135,29,135,PF13426.7,LOV,Domain,10,104,104,77.6,7.5E-22,1,CL0183,Bacteria Proteobacteria
A0A0G9MZM8,152,226,152,232,PF07536.14,HWE_HK,Domain,1,76,83,41.1,2.2E-10,1,CL0025,Bacteria Proteobacteria
A0A0D6N889,22,110,11,115,PF13426.7,LOV,Domain,9,97,104,63.5,1.8E-17,1,CL0183,Bacteria Proteobacteria
A0A0D6N889,134,188,132,188,PF00196.19,GerE,Domain,3,57,57,60.6,7.8E-17,1,CL0123,Bacteria Proteobacteria
A0A147ECK4,50,146,42,147,PF13426.7,LOV,Domain,7,103,104,72.6,2.6E-20,1,CL0183,Bacteria Proteobacteria
A0A147ECK4,165,232,163,233,PF00512.25,HisKA,Domain,3,65,67,28.9,0.00000085,1,CL0025,Bacteria Proteobacteria
A0A147ECK4,276,394,275,397,PF02518.26,HATPase_c,Domain,2,109,112,70,2.3E-19,1,CL0025,Bacteria Proteobacteria
A0A147ECK4,420,531,420,532,PF00072.24,Response_reg,Domain,1,111,112,59.2,4E-16,1,CL0304,Bacteria Proteobacteria
A0A158HIB5,217,275,217,287,PF13188.7,PAS_8,Domain,1,58,67,38,1.1E-09,1,CL0183,Bacteria Proteobacteria
A0A158HIB5,352,462,351,462,PF08448.10,PAS_4,Domain,2,110,110,48.8,7E-13,1,CL0183,Bacteria Proteobacteria
A0A158HIB5,480,584,478,584,PF13426.7,LOV,Domain,3,104,104,76.3,1.9E-21,1,CL0183,Bacteria Proteobacteria
A0A158HIB5,596,753,596,753,PF00990.21,GGDEF,Domain,1,161,161,172.1,7.1E-51,1,CL0276,Bacteria Proteobacteria
A0A158HIB5,773,1008,772,1008,PF00563.20,EAL,Domain,2,238,238,258.4,6.1E-77,1,CL0276,Bacteria Proteobacteria
A0A0Q5X228,33,137,31,137,PF13426.7,LOV,Domain,3,104,104,81.1,5.8E-23,1,CL0183,Bacteria Proteobacteria
A0A0Q5X228,176,248,176,251,PF07568.12,HisKA_2,Domain,1,73,76,73.2,1.3E-20,1,CL0025,Bacteria Proteobacteria
A0A0Q5X228,266,324,259,361,PF13581.6,HATPase_c_2,Domain,23,79,125,31.2,0.00000017,1,CL0025,Bacteria Proteobacteria
A0A139X4L0,174,286,174,286,PF00072.24,Response_reg,Domain,1,112,112,85.1,3.4E-24,1,CL0304,Bacteria Cyanobacteria
A0A139X4L0,331,435,330,435,PF13426.7,LOV,Domain,2,104,104,77.5,7.6E-22,1,CL0183,Bacteria Cyanobacteria
A0A139X4L0,456,522,456,522,PF00512.25,HisKA,Domain,1,67,67,78.5,2.8E-22,1,CL0025,Bacteria Cyanobacteria
A0A139X4L0,569,688,569,689,PF02518.26,HATPase_c,Domain,1,111,112,101.7,3.2E-29,1,CL0025,Bacteria Cyanobacteria
A0A139X4L0,718,828,717,829,PF00072.24,Response_reg,Domain,2,111,112,69.6,2.4E-19,1,CL0304,Bacteria Cyanobacteria
A0A0D7UZF0,17,117,14,118,PF08448.10,PAS_4,Domain,4,109,110,38.2,1.4E-09,1,CL0183,Bacteria Proteobacteria
A0A0D7UZF0,153,235,151,237,PF08447.12,PAS_3,Domain,4,87,89,31.1,0.00000021,1,CL0183,Bacteria Proteobacteria
A0A0D7UZF0,263,367,261,367,PF13426.7,LOV,Domain,3,104,104,77.3,8.8E-22,1,CL0183,Bacteria Proteobacteria
A0A0D7UZF0,379,536,379,536,PF00990.21,GGDEF,Domain,1,161,161,164.8,1.3E-48,1,CL0276,Bacteria Proteobacteria
A0A0D7UZF0,557,790,555,790,PF00563.20,EAL,Domain,3,238,238,249.8,2.5E-74,1,CL0276,Bacteria Proteobacteria
A0A0C3RNW2,25,128,24,130,PF13426.7,LOV,Domain,2,102,104,77.8,6.1E-22,1,CL0183,Bacteria Proteobacteria
A0A0P9KAL5,45,144,40,145,PF13426.7,LOV,Domain,6,103,104,72.2,3.6E-20,1,CL0183,Bacteria Proteobacteria
A0A0P9KAL5,278,396,272,397,PF02518.26,HATPase_c,Domain,7,111,112,55.8,5.7E-15,1,CL0025,Bacteria Proteobacteria
A0A0P9KAL5,419,530,419,531,PF00072.24,Response_reg,Domain,1,111,112,63.1,2.4E-17,1,CL0304,Bacteria Proteobacteria
A0A061JKD9,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,79.7,1.6E-22,1,CL0183,Bacteria Proteobacteria
A0A0Q4L4G1,41,137,31,137,PF13426.7,LOV,Domain,8,104,104,70.8,9.7E-20,1,CL0183,Bacteria Proteobacteria
A0A0Q4L4G1,176,248,176,251,PF07568.12,HisKA_2,Domain,1,73,76,78,4.2E-22,1,CL0025,Bacteria Proteobacteria
A0A0Q4L4G1,263,344,256,362,PF13581.6,HATPase_c_2,Domain,20,113,125,31.9,0.00000011,1,CL0025,Bacteria Proteobacteria
A0A023C756,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,71.7,5.1E-20,1,CL0183,Bacteria Proteobacteria
A0A0P9HX14,42,143,38,144,PF13426.7,LOV,Domain,5,103,104,68.7,4.2E-19,1,CL0183,Bacteria Proteobacteria
A0A0P9HX14,277,395,271,396,PF02518.26,HATPase_c,Domain,7,111,112,56,5.1E-15,1,CL0025,Bacteria Proteobacteria
A0A150HPE3,16,123,15,123,PF13426.7,LOV,Domain,2,104,104,79.8,1.5E-22,1,CL0183,Bacteria Proteobacteria
A0A150HPE3,151,310,149,311,PF00990.21,GGDEF,Domain,3,160,161,149.1,8.6E-44,1,CL0276,Bacteria Proteobacteria
A0A0S3TV77,18,70,15,72,PF00571.28,CBS,Domain,3,54,57,23.3,0.000066,1,No_clan,Bacteria Cyanobacteria
A0A0S3TV77,180,278,168,278,PF13426.7,PAS_9,Domain,7,104,104,66.6,1.9E-18,1,CL0183,Bacteria Cyanobacteria
A0A0S3TV77,326,411,324,411,PF08447.12,PAS_3,Domain,3,89,89,55.4,5.6E-15,1,CL0183,Bacteria Cyanobacteria
A0A0S3TV77,435,544,435,544,PF08448.10,PAS_4,Domain,1,110,110,64.7,8.3E-18,1,CL0183,Bacteria Cyanobacteria
A0A0S3TV77,561,666,560,666,PF13426.7,LOV,Domain,2,104,104,86.5,1.2E-24,1,CL0183,Bacteria Cyanobacteria
A0A0S3TV77,704,789,703,790,PF08447.12,PAS_3,Domain,2,88,89,81.9,3E-23,1,CL0183,Bacteria Cyanobacteria
A0A0S3TV77,817,882,816,884,PF00512.25,HisKA,Domain,2,65,67,41,1.5E-10,1,CL0025,Bacteria Cyanobacteria
A0A0S3TV77,930,1038,929,1039,PF02518.26,HATPase_c,Domain,2,111,112,91.6,4.5E-26,1,CL0025,Bacteria Cyanobacteria
Q2NB98,52,142,41,146,PF13426.7,LOV,Domain,10,100,104,54,1.7E-14,1,CL0183,Bacteria Proteobacteria
Q2NB98,165,220,164,220,PF00196.19,GerE,Domain,2,57,57,61.5,4E-17,1,CL0123,Bacteria Proteobacteria
A0A0A6TRF8,49,143,40,144,PF13426.7,LOV,Domain,9,103,104,75.7,2.9E-21,1,CL0183,Bacteria Proteobacteria
A0A0A6TRF8,278,394,271,396,PF02518.26,HATPase_c,Domain,8,110,112,69.2,3.8E-19,1,CL0025,Bacteria Proteobacteria
A0A0A6TRF8,418,530,418,530,PF00072.24,Response_reg,Domain,1,112,112,62.3,4.4E-17,1,CL0304,Bacteria Proteobacteria
A0A0Q4UHW9,37,140,34,140,PF13426.7,LOV,Domain,4,104,104,79.5,1.9E-22,1,CL0183,Bacteria Proteobacteria
A0A0Q4UHW9,179,253,179,254,PF07568.12,HisKA_2,Domain,1,75,76,73,1.5E-20,1,CL0025,Bacteria Proteobacteria
A0A0Q4UHW9,278,368,274,369,PF02518.26,HATPase_c,Domain,6,111,112,27.3,0.0000041,1,CL0025,Bacteria Proteobacteria
A0A166WJM3,16,117,14,117,PF13426.7,LOV,Domain,3,104,104,84.8,4.1E-24,1,CL0183,Bacteria Proteobacteria
A0A166WJM3,136,252,136,253,PF08448.10,PAS_4,Domain,1,109,110,32.6,0.000000077,1,CL0183,Bacteria Proteobacteria
A0A166WJM3,289,371,285,373,PF08447.12,PAS_3,Domain,5,87,89,29.3,0.00000078,1,CL0183,Bacteria Proteobacteria
A0A166WJM3,424,501,415,502,PF08447.12,PAS_3,Domain,12,88,89,45.7,5.8E-12,1,CL0183,Bacteria Proteobacteria
A0A166WJM3,523,585,523,587,PF00512.25,HisKA,Domain,1,64,67,35.5,7.3E-09,1,CL0025,Bacteria Proteobacteria
A0A166WJM3,630,748,629,750,PF02518.26,HATPase_c,Domain,2,110,112,57.9,1.3E-15,1,CL0025,Bacteria Proteobacteria
A0A166WJM3,774,883,774,886,PF00072.24,Response_reg,Domain,1,109,112,47.8,1.4E-12,1,CL0304,Bacteria Proteobacteria
A0A0Q6R5Q2,34,135,33,136,PF13426.7,LOV,Domain,2,103,104,80.1,1.2E-22,1,CL0183,Bacteria Actinobacteria
A0A0Q6R5Q2,148,305,148,308,PF00990.21,GGDEF,Domain,1,157,161,137.5,3.1E-40,1,CL0276,Bacteria Actinobacteria
A0A0Q6R5Q2,348,572,342,572,PF00563.20,EAL,Domain,11,238,238,155.2,1.9E-45,1,CL0276,Bacteria Actinobacteria
A0A087NFS8,16,107,6,111,PF13426.7,LOV,Domain,8,99,104,65.9,3.2E-18,1,CL0183,Bacteria Proteobacteria
A0A087NFS8,130,185,129,185,PF00196.19,GerE,Domain,2,57,57,59.4,1.8E-16,1,CL0123,Bacteria Proteobacteria
A0A0W0P1D3,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,72.7,2.5E-20,1,CL0183,Bacteria Proteobacteria
A0A059ZR30,2,118,1,118,PF13185.6,GAF_2,Domain,27,137,138,41.2,1.9E-10,1,CL0161,Bacteria Proteobacteria
A0A059ZR30,138,240,138,241,PF13426.7,LOV,Domain,1,103,104,86.2,1.6E-24,1,CL0183,Bacteria Proteobacteria
A0A059ZR30,260,361,259,361,PF13426.7,PAS_9,Domain,2,103,104,57.2,1.6E-15,1,CL0183,Bacteria Proteobacteria
A0A059ZR30,374,532,374,533,PF00990.21,GGDEF,Domain,1,160,161,145.4,1.2E-42,1,CL0276,Bacteria Proteobacteria
A0A059ZR30,552,782,551,782,PF00563.20,EAL,Domain,4,238,238,179.1,9.5E-53,1,CL0276,Bacteria Proteobacteria
A0A0N1C4G7,22,110,13,116,PF13426.7,LOV,Domain,9,97,104,56,3.8E-15,1,CL0183,Bacteria Proteobacteria
A0A0N1C4G7,136,191,135,191,PF00196.19,GerE,Domain,2,57,57,67.5,5.3E-19,1,CL0123,Bacteria Proteobacteria
A0A1B2B6A5,26,128,24,128,PF13426.7,LOV,Domain,3,104,104,76.8,1.3E-21,1,CL0183,Bacteria Firmicutes
A0A1B2B6A5,151,254,148,254,PF01740.21,STAS,Domain,4,117,117,32.5,0.000000054,1,CL0502,Bacteria Firmicutes
A0A0Q0EIE4,45,144,40,145,PF13426.7,LOV,Domain,6,103,104,71.9,4.4E-20,1,CL0183,Bacteria Proteobacteria
A0A0Q0EIE4,278,396,272,397,PF02518.26,HATPase_c,Domain,7,111,112,55.8,5.7E-15,1,CL0025,Bacteria Proteobacteria
A0A0Q0EIE4,419,530,419,531,PF00072.24,Response_reg,Domain,1,111,112,63.1,2.4E-17,1,CL0304,Bacteria Proteobacteria
A0A0Q5QNJ6,28,131,26,132,PF13426.7,LOV,Domain,3,103,104,82.9,1.7E-23,1,CL0183,Bacteria Bacteroidetes
A0A0Q5QNJ6,175,278,173,278,PF13426.7,PAS_9,Domain,3,104,104,19.7,0.00077,1,CL0183,Bacteria Bacteroidetes
A0A0Q5QNJ6,286,353,285,353,PF00512.25,HisKA,Domain,2,67,67,49.2,4E-13,1,CL0025,Bacteria Bacteroidetes
A0A0Q5QNJ6,396,504,396,507,PF02518.26,HATPase_c,Domain,1,109,112,79.4,2.6E-22,1,CL0025,Bacteria Bacteroidetes
A0A0J5R433,21,124,18,124,PF13426.7,LOV,Domain,4,104,104,72.3,3.2E-20,1,CL0183,Bacteria Firmicutes
A0A0Q6V807,30,133,27,133,PF13426.7,LOV,Domain,4,104,104,78.1,5.1E-22,1,CL0183,Bacteria Proteobacteria
A0A0Q6V807,188,271,186,272,PF08447.12,PAS_3,Domain,3,88,89,29.6,0.00000063,1,CL0183,Bacteria Proteobacteria
A0A0Q6V807,291,380,291,381,PF07536.14,HWE_HK,Domain,1,82,83,40.2,4.2E-10,1,CL0025,Bacteria Proteobacteria
A0A0Q4G0G6,54,149,44,149,PF13426.7,LOV,Domain,8,103,104,69.7,2E-19,1,CL0183,Bacteria Proteobacteria
A0A0Q4G0G6,204,288,203,289,PF08447.12,PAS_3,Domain,2,88,89,50.8,1.5E-13,1,CL0183,Bacteria Proteobacteria
A0A0Q4G0G6,327,451,315,455,PF01590.26,GAF,Domain,11,128,133,28.8,0.0000016,1,CL0161,Bacteria Proteobacteria
A0A0Q4G0G6,500,562,498,564,PF00512.25,HisKA,Domain,3,65,67,35.9,5.8E-09,1,CL0025,Bacteria Proteobacteria
A0A0Q4G0G6,606,723,605,725,PF02518.26,HATPase_c,Domain,2,110,112,49.7,4.6E-13,1,CL0025,Bacteria Proteobacteria
A0A0Q4G0G6,748,856,748,857,PF00072.24,Response_reg,Domain,1,111,112,55.6,5.1E-15,1,CL0304,Bacteria Proteobacteria
A0A0D9ASG7,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,75.2,4E-21,1,CL0183,Bacteria Proteobacteria
A0A099W3A4,22,126,21,127,PF13426.7,LOV,Domain,2,103,104,74.8,5.5E-21,1,CL0183,Bacteria Firmicutes
A0A099W3A4,150,253,147,253,PF01740.21,STAS,Domain,4,117,117,23.5,0.000032,1,CL0502,Bacteria Firmicutes
A0A0M3D3P4,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,82.2,2.7E-23,1,CL0183,Bacteria Proteobacteria
A0A1A7QDE3,20,114,9,115,PF13426.7,LOV,Domain,9,103,104,54.2,1.4E-14,1,CL0183,Bacteria Proteobacteria
A0A1A7QDE3,134,189,133,189,PF00196.19,GerE,Domain,2,57,57,65.5,2.2E-18,1,CL0123,Bacteria Proteobacteria
A0A0N0IFL0,225,284,225,294,PF13188.7,PAS_8,Domain,1,57,67,33.3,0.000000034,1,CL0183,Bacteria Proteobacteria
A0A0N0IFL0,359,469,358,469,PF08448.10,PAS_4,Domain,2,110,110,50.8,1.7E-13,1,CL0183,Bacteria Proteobacteria
A0A0N0IFL0,487,591,485,591,PF13426.7,LOV,Domain,3,104,104,73.9,1E-20,1,CL0183,Bacteria Proteobacteria
A0A0N0IFL0,603,760,603,760,PF00990.21,GGDEF,Domain,1,161,161,169.2,5.9E-50,1,CL0276,Bacteria Proteobacteria
A0A0N0IFL0,780,1015,779,1015,PF00563.20,EAL,Domain,2,238,238,253.8,1.5E-75,1,CL0276,Bacteria Proteobacteria
A0A158II95,244,299,244,313,PF13188.7,PAS_8,Domain,1,55,67,31.7,0.00000011,1,CL0183,Bacteria Proteobacteria
A0A158II95,386,496,385,496,PF08448.10,PAS_4,Domain,2,110,110,59.2,4.2E-16,1,CL0183,Bacteria Proteobacteria
A0A158II95,514,618,512,618,PF13426.7,LOV,Domain,3,104,104,70.3,1.4E-19,1,CL0183,Bacteria Proteobacteria
A0A158II95,630,787,630,787,PF00990.21,GGDEF,Domain,1,161,161,167,2.7E-49,1,CL0276,Bacteria Proteobacteria
A0A158II95,807,1042,806,1042,PF00563.20,EAL,Domain,2,238,238,244.3,1.2E-72,1,CL0276,Bacteria Proteobacteria
A0A061NXS3,18,122,16,122,PF13426.7,LOV,Domain,3,104,104,68.6,4.5E-19,1,CL0183,Bacteria Firmicutes
A0A013VSJ0,21,112,11,116,PF13426.7,LOV,Domain,8,99,104,65.8,3.4E-18,1,CL0183,Bacteria Proteobacteria
A0A013VSJ0,135,190,134,190,PF00196.19,GerE,Domain,2,57,57,58.5,3.5E-16,1,CL0123,Bacteria Proteobacteria
A0A0Q4XM32,34,137,31,137,PF13426.7,LOV,Domain,4,104,104,68.9,3.7E-19,1,CL0183,Bacteria Proteobacteria
A0A0Q4XM32,192,280,190,280,PF08447.12,PAS_3,Domain,3,89,89,51.7,8.2E-14,1,CL0183,Bacteria Proteobacteria
A0A0Q4XM32,493,577,490,577,PF08447.12,PAS_3,Domain,4,89,89,67.8,7.6E-19,1,CL0183,Bacteria Proteobacteria
A0A0Q4XM32,629,699,628,702,PF08447.12,PAS_3,Domain,2,74,89,52.3,5.1E-14,1,CL0183,Bacteria Proteobacteria
A0A0Q4XM32,738,802,736,804,PF00512.25,HisKA,Domain,3,65,67,32.9,0.000000048,1,CL0025,Bacteria Proteobacteria
A0A0Q4XM32,846,965,845,967,PF02518.26,HATPase_c,Domain,2,110,112,63.8,1.9E-17,1,CL0025,Bacteria Proteobacteria
A0A0Q4XM32,991,1102,991,1103,PF00072.24,Response_reg,Domain,1,111,112,60.3,1.8E-16,1,CL0304,Bacteria Proteobacteria
A0A0M3AQJ9,31,134,29,135,PF13426.7,LOV,Domain,3,103,104,76,2.4E-21,1,CL0183,Bacteria Proteobacteria
A0A0M3AQJ9,189,274,188,275,PF08447.12,PAS_3,Domain,2,88,89,62.4,3.7E-17,1,CL0183,Bacteria Proteobacteria
A0A0M3AQJ9,306,437,303,442,PF01590.26,GAF,Domain,4,128,133,39.7,6.6E-10,1,CL0161,Bacteria Proteobacteria
A0A0M3AQJ9,486,550,484,552,PF00512.25,HisKA,Domain,3,65,67,27.6,0.0000022,1,CL0025,Bacteria Proteobacteria
A0A0M3AQJ9,594,713,593,715,PF02518.26,HATPase_c,Domain,2,110,112,65.4,5.9E-18,1,CL0025,Bacteria Proteobacteria
A0A0M3AQJ9,739,849,739,850,PF00072.24,Response_reg,Domain,1,111,112,73.1,1.9E-20,1,CL0304,Bacteria Proteobacteria
A0A0A7PNI2,48,136,38,141,PF13426.7,LOV,Domain,9,97,104,59,4.4E-16,1,CL0183,Bacteria Proteobacteria
A0A0A7PNI2,161,216,160,216,PF00196.19,GerE,Domain,2,57,57,57.2,8.9E-16,1,CL0123,Bacteria Proteobacteria
A0A0H1RD32,24,119,15,119,PF13426.7,LOV,Domain,9,104,104,79.1,2.4E-22,1,CL0183,Bacteria Proteobacteria
A0A0H1RD32,167,254,165,255,PF08447.12,PAS_3,Domain,3,88,89,57.8,9.7E-16,1,CL0183,Bacteria Proteobacteria
A0A0H1RD32,289,372,288,372,PF08447.12,PAS_3,Domain,2,89,89,27.6,0.0000026,1,CL0183,Bacteria Proteobacteria
A0A0H1RD32,427,525,422,526,PF08448.10,PAS_4,Domain,14,109,110,42.5,6.4E-11,1,CL0183,Bacteria Proteobacteria
A0A0H1RD32,541,605,539,606,PF00512.25,HisKA,Domain,3,65,67,37.1,2.3E-09,1,CL0025,Bacteria Proteobacteria
A0A0H1RD32,649,769,648,771,PF02518.26,HATPase_c,Domain,2,110,112,62.8,3.9E-17,1,CL0025,Bacteria Proteobacteria
A0A0H1RD32,795,905,795,906,PF00072.24,Response_reg,Domain,1,111,112,62.7,3.3E-17,1,CL0304,Bacteria Proteobacteria
A0A0C5E3B7,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,78.9,2.8E-22,1,CL0183,Bacteria Proteobacteria
A0A0D9A1B5,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,81,6.4E-23,1,CL0183,Bacteria Proteobacteria
A0A0M2XWI6,24,127,23,128,PF13426.7,LOV,Domain,3,103,104,85.2,3.2E-24,1,CL0183,Bacteria Bacteroidetes
A0A0M2XWI6,171,274,169,274,PF13426.7,PAS_9,Domain,3,104,104,22,0.00015,1,CL0183,Bacteria Bacteroidetes
A0A0M2XWI6,282,349,281,349,PF00512.25,HisKA,Domain,2,67,67,44.6,1.1E-11,1,CL0025,Bacteria Bacteroidetes
A0A0M2XWI6,392,500,392,503,PF02518.26,HATPase_c,Domain,1,109,112,85.7,2.9E-24,1,CL0025,Bacteria Bacteroidetes
A0A1B3B9P4,27,132,26,132,PF13426.7,LOV,Domain,2,104,104,83,1.5E-23,1,CL0183,Bacteria Proteobacteria
A0A1B3B9P4,145,306,144,306,PF00990.21,GGDEF,Domain,2,161,161,142.3,1E-41,1,CL0276,Bacteria Proteobacteria
A0A0E9MC88,60,154,56,165,PF13675.6,PilJ,Domain,8,103,114,30.5,0.00000028,1,No_clan,Bacteria Proteobacteria
A0A0E9MC88,216,263,215,266,PF00672.25,HAMP,Domain,2,49,53,41.5,1.2E-10,1,CL0681,Bacteria Proteobacteria
A0A0E9MC88,409,511,408,511,PF13426.7,PAS_9,Domain,2,104,104,27.7,0.0000025,1,CL0183,Bacteria Proteobacteria
A0A0E9MC88,548,630,547,632,PF08447.12,PAS_3,Domain,3,87,89,55.2,6.5E-15,1,CL0183,Bacteria Proteobacteria
A0A0E9MC88,657,759,656,759,PF13426.7,PAS_9,Domain,2,104,104,47.5,1.7E-12,1,CL0183,Bacteria Proteobacteria
A0A0E9MC88,780,884,778,884,PF13426.7,LOV,Domain,3,104,104,72.5,2.8E-20,1,CL0183,Bacteria Proteobacteria
A0A0E9MC88,896,1003,896,1008,PF00990.21,GGDEF,Domain,1,110,161,117.9,3.5E-34,1,CL0276,Bacteria Proteobacteria
A0A0Q4KAP4,54,149,44,149,PF13426.7,LOV,Domain,8,103,104,69.7,2E-19,1,CL0183,Bacteria Proteobacteria
A0A0Q4KAP4,204,288,203,289,PF08447.12,PAS_3,Domain,2,88,89,50.8,1.5E-13,1,CL0183,Bacteria Proteobacteria
A0A0Q4KAP4,327,451,315,455,PF01590.26,GAF,Domain,11,128,133,28.8,0.0000016,1,CL0161,Bacteria Proteobacteria
A0A0Q4KAP4,500,562,498,564,PF00512.25,HisKA,Domain,3,65,67,35.9,5.8E-09,1,CL0025,Bacteria Proteobacteria
A0A0Q4KAP4,606,723,605,725,PF02518.26,HATPase_c,Domain,2,110,112,49.7,4.6E-13,1,CL0025,Bacteria Proteobacteria
A0A0Q4KAP4,748,856,748,857,PF00072.24,Response_reg,Domain,1,111,112,55.6,5.1E-15,1,CL0304,Bacteria Proteobacteria
A0A0U5AYB2,29,131,26,132,PF13426.7,LOV,Domain,4,103,104,81.3,5E-23,1,CL0183,Bacteria Firmicutes
A0A0U5AYB2,155,300,153,300,PF13185.6,GAF_2,Domain,3,138,138,38.1,1.7E-09,1,CL0161,Bacteria Firmicutes
A0A0U5AYB2,312,465,312,465,PF00990.21,GGDEF,Domain,1,161,161,144.1,3E-42,1,CL0276,Bacteria Firmicutes
A0A0U5AYB2,486,720,485,720,PF00563.20,EAL,Domain,3,238,238,248.2,7.5E-74,1,CL0276,Bacteria Firmicutes
A0A0Q8HLG6,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,70.4,1.3E-19,1,CL0183,Bacteria Proteobacteria
A0A191YYF2,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,80.4,9.6E-23,1,CL0183,Bacteria Proteobacteria
A0A175Y5E5,75,177,72,178,PF13426.7,LOV,Domain,4,103,104,67.7,8.8E-19,1,CL0183,Bacteria Proteobacteria
A0A175Y5E5,195,256,194,258,PF00512.25,HisKA,Domain,2,64,67,37.1,2.4E-09,1,CL0025,Bacteria Proteobacteria
