seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
A0A1H3IEC8,261,362,259,362,PF13426.7,PAS_9,Domain,3,104,104,64.7,7.5E-18,1,CL0183,Archaea Euryarchaeota
A0A1H3IEC8,390,487,381,487,PF13426.7,LOV,Domain,7,104,104,70.2,1.5E-19,1,CL0183,Archaea Euryarchaeota
A0A1H3IEC8,511,630,506,630,PF08448.10,PAS_4,Domain,10,110,110,28.5,0.0000015,1,CL0183,Archaea Euryarchaeota
A0A1H3IEC8,660,743,659,744,PF08447.12,PAS_3,Domain,2,88,89,53.3,2.5E-14,1,CL0183,Archaea Euryarchaeota
A0A1H3IEC8,774,871,772,871,PF13426.7,PAS_9,Domain,3,104,104,33.4,0.000000042,1,CL0183,Archaea Euryarchaeota
A0A1H3IEC8,987,1088,983,1089,PF02518.26,HATPase_c,Domain,6,110,112,51.3,1.4E-13,1,CL0025,Archaea Euryarchaeota
A0A1H3NT70,6,86,1,93,PF00989.25,PAS,Domain,11,87,113,33.3,0.000000039,1,CL0183,Archaea Euryarchaeota
A0A1H3NT70,129,232,127,233,PF13426.7,LOV,Domain,3,103,104,83.1,1.4E-23,1,CL0183,Archaea Euryarchaeota
A0A1H3NT70,254,355,252,355,PF13426.7,PAS_9,Domain,3,104,104,61.7,6.3E-17,1,CL0183,Archaea Euryarchaeota
A0A1H3NT70,474,576,470,578,PF02518.26,HATPase_c,Domain,6,110,112,50.8,2E-13,1,CL0025,Archaea Euryarchaeota
A0A202E682,23,71,17,79,PF13188.7,PAS_8,Domain,10,61,67,16.9,0.0046,1,CL0183,Archaea Euryarchaeota
A0A202E682,142,247,141,247,PF13426.7,LOV,Domain,2,104,104,79,2.6E-22,1,CL0183,Archaea Euryarchaeota
A0A202E682,426,588,426,588,PF15915.5,BAT,Domain,1,156,156,137.6,3.1E-40,1,No_clan,Archaea Euryarchaeota
A0A202E682,594,645,594,646,PF04967.12,HTH_10,Domain,1,52,53,71.6,3.4E-20,1,CL0123,Archaea Euryarchaeota
A0A1I6G3K8,145,250,144,250,PF13426.7,LOV,Domain,2,104,104,73.6,1.3E-20,1,CL0183,Archaea Euryarchaeota
A0A1I6G3K8,295,429,293,429,PF13185.6,GAF_2,Domain,3,138,138,29.7,0.00000066,1,CL0161,Archaea Euryarchaeota
A0A1I6G3K8,440,592,440,593,PF15915.5,BAT,Domain,1,155,156,91,6.7E-26,1,No_clan,Archaea Euryarchaeota
A0A1I6G3K8,599,650,599,651,PF04967.12,HTH_10,Domain,1,52,53,67.1,8.3E-19,1,CL0123,Archaea Euryarchaeota
A0A1I3K912,310,414,308,414,PF13426.7,LOV,Domain,3,104,104,75.9,2.4E-21,1,CL0183,Archaea Euryarchaeota
A0A1I3K912,453,530,451,538,PF08447.12,PAS_3,Domain,3,80,89,39.9,3.8E-10,1,CL0183,Archaea Euryarchaeota
A0A1I3K912,582,653,580,660,PF08447.12,PAS_3,Domain,3,75,89,50.5,1.9E-13,1,CL0183,Archaea Euryarchaeota
A0A1I3K912,715,798,714,800,PF08447.12,PAS_3,Domain,2,87,89,47.6,1.5E-12,1,CL0183,Archaea Euryarchaeota
A0A1I3K912,844,927,842,928,PF08447.12,PAS_3,Domain,3,88,89,38.8,8.6E-10,1,CL0183,Archaea Euryarchaeota
A0A1I3K912,955,1087,954,1088,PF13185.6,GAF_2,Domain,2,137,138,30.1,0.0000005,1,CL0161,Archaea Euryarchaeota
A0A1I3K912,1131,1272,1130,1273,PF13185.6,GAF_2,Domain,2,137,138,56.7,3.1E-15,1,CL0161,Archaea Euryarchaeota
A0A1I3K912,1284,1445,1284,1446,PF15915.5,BAT,Domain,1,155,156,161.4,1.5E-47,1,No_clan,Archaea Euryarchaeota
A0A1I3K912,1452,1503,1452,1504,PF04967.12,HTH_10,Domain,1,52,53,55.5,3.6E-15,1,CL0123,Archaea Euryarchaeota
A0A1J4LZ79,6,111,6,118,PF00072.24,Response_reg,Domain,1,105,112,60.7,1.4E-16,1,CL0304,Archaea Euryarchaeota
A0A1J4LZ79,142,243,140,245,PF08448.10,PAS_4,Domain,3,108,110,42.4,7E-11,1,CL0183,Archaea Euryarchaeota
A0A1J4LZ79,277,358,273,360,PF08447.12,PAS_3,Domain,6,87,89,62.8,2.7E-17,1,CL0183,Archaea Euryarchaeota
A0A1J4LZ79,385,490,384,490,PF13426.7,LOV,Domain,2,104,104,81.6,4.1E-23,1,CL0183,Archaea Euryarchaeota
A0A1J4LZ79,612,716,606,720,PF02518.26,HATPase_c,Domain,10,108,112,36.3,6.4E-09,1,CL0025,Archaea Euryarchaeota
A0A1I2LRG4,148,253,147,253,PF13426.7,LOV,Domain,2,104,104,75.1,4.3E-21,1,CL0183,Archaea Euryarchaeota
A0A1I2LRG4,290,423,289,423,PF13185.6,GAF_2,Domain,2,138,138,32.7,0.000000079,1,CL0161,Archaea Euryarchaeota
A0A1I2LRG4,434,587,434,588,PF15915.5,BAT,Domain,1,155,156,79.7,2.1E-22,1,No_clan,Archaea Euryarchaeota
A0A1I2LRG4,594,645,594,646,PF04967.12,HTH_10,Domain,1,52,53,68.3,3.6E-19,1,CL0123,Archaea Euryarchaeota
A0A1D2QG73,20,54,13,77,PF13188.7,PAS_8,Domain,12,45,67,16,0.0089,1,CL0183,Archaea Euryarchaeota
A0A1D2QG73,127,233,127,233,PF13426.7,LOV,Domain,1,104,104,81.7,3.7E-23,1,CL0183,Archaea Euryarchaeota
A0A1D2QG73,272,388,269,389,PF13185.6,GAF_2,Domain,4,137,138,34.9,0.000000017,1,CL0161,Archaea Euryarchaeota
A0A1D2QG73,400,553,400,555,PF15915.5,BAT,Domain,1,154,156,152.1,1.1E-44,1,No_clan,Archaea Euryarchaeota
A0A1D2QG73,561,612,561,613,PF04967.12,HTH_10,Domain,1,52,53,76.7,8.4E-22,1,CL0123,Archaea Euryarchaeota
A0A1I6LC23,22,127,22,128,PF13426.7,LOV,Domain,1,103,104,82.1,2.8E-23,1,CL0183,Archaea Euryarchaeota
A0A1I6LC23,308,460,308,462,PF15915.5,BAT,Domain,1,154,156,141.6,1.8E-41,1,No_clan,Archaea Euryarchaeota
A0A1I6LC23,468,519,468,520,PF04967.12,HTH_10,Domain,1,52,53,67.7,5.5E-19,1,CL0123,Archaea Euryarchaeota
A0A1X4GL77,7,114,7,120,PF00072.24,Response_reg,Domain,1,108,112,69.7,2.1E-19,1,CL0304,Archaea Euryarchaeota
A0A1X4GL77,134,245,134,247,PF00989.25,PAS,Domain,1,111,113,42.5,5.2E-11,1,CL0183,Archaea Euryarchaeota
A0A1X4GL77,268,374,268,374,PF13426.7,LOV,Domain,1,104,104,80.3,1.1E-22,1,CL0183,Archaea Euryarchaeota
A0A1X4GL77,390,449,388,450,PF00512.25,HisKA,Domain,3,66,67,42.8,4E-11,1,CL0025,Archaea Euryarchaeota
A0A1X4GL77,488,583,487,589,PF02518.26,HATPase_c,Domain,2,106,112,51.6,1.1E-13,1,CL0025,Archaea Euryarchaeota
A0A1I6GZI2,187,291,182,291,PF08448.10,PAS_4,Domain,6,110,110,55.2,7.4E-15,1,CL0183,Archaea Euryarchaeota
A0A1I6GZI2,309,413,307,413,PF13426.7,LOV,Domain,3,104,104,80.6,8.2E-23,1,CL0183,Archaea Euryarchaeota
A0A1I6GZI2,529,630,527,633,PF02518.26,HATPase_c,Domain,5,109,112,49.8,4.1E-13,1,CL0025,Archaea Euryarchaeota
A0A1H3EPD2,157,249,153,251,PF08448.10,PAS_4,Domain,15,108,110,26.1,0.0000081,1,CL0183,Archaea Euryarchaeota
A0A1H3EPD2,269,373,267,373,PF13426.7,LOV,Domain,3,104,104,73.4,1.4E-20,1,CL0183,Archaea Euryarchaeota
A0A1H3EPD2,494,583,488,587,PF02518.26,HATPase_c,Domain,10,108,112,40.3,3.7E-10,1,CL0025,Archaea Euryarchaeota
A0A1N7E6P0,22,128,22,128,PF13426.7,LOV,Domain,1,104,104,82.4,2.4E-23,1,CL0183,Archaea Euryarchaeota
A0A1N7E6P0,166,297,164,298,PF13185.6,GAF_2,Domain,3,137,138,47.2,2.6E-12,1,CL0161,Archaea Euryarchaeota
A0A1N7E6P0,309,462,309,463,PF15915.5,BAT,Domain,1,155,156,109.3,1.6E-31,1,No_clan,Archaea Euryarchaeota
A0A1N7E6P0,469,520,469,521,PF04967.12,HTH_10,Domain,1,52,53,72.4,1.9E-20,1,CL0123,Archaea Euryarchaeota
A0A1G6PFW7,21,65,18,80,PF13188.7,PAS_8,Domain,6,49,67,14.8,0.022,1,CL0183,Archaea Euryarchaeota
A0A1G6PFW7,140,246,140,246,PF13426.7,LOV,Domain,1,104,104,84.6,4.7E-24,1,CL0183,Archaea Euryarchaeota
A0A1G6PFW7,415,568,415,568,PF15915.5,BAT,Domain,1,156,156,157.9,1.8E-46,1,No_clan,Archaea Euryarchaeota
A0A1G6PFW7,574,625,574,626,PF04967.12,HTH_10,Domain,1,52,53,68.4,3.4E-19,1,CL0123,Archaea Euryarchaeota
A0A1I6UA52,22,130,22,136,PF00072.24,Response_reg,Domain,1,106,112,76.7,1.5E-21,1,CL0304,Archaea Euryarchaeota
A0A1I6UA52,163,249,162,255,PF13426.7,PAS_9,Domain,2,89,104,37,3.2E-09,1,CL0183,Archaea Euryarchaeota
A0A1I6UA52,280,384,278,384,PF13426.7,LOV,Domain,3,104,104,78.5,3.8E-22,1,CL0183,Archaea Euryarchaeota
A0A1I6UA52,398,490,397,505,PF00989.25,PAS,Domain,2,96,113,38.9,6.8E-10,1,CL0183,Archaea Euryarchaeota
A0A1I6UA52,522,581,521,582,PF00512.25,HisKA,Domain,2,66,67,38.9,6.7E-10,1,CL0025,Archaea Euryarchaeota
A0A1I6UA52,620,717,619,718,PF02518.26,HATPase_c,Domain,2,108,112,59.8,3.2E-16,1,CL0025,Archaea Euryarchaeota
A0A1H9RQ75,21,56,18,77,PF13188.7,PAS_8,Domain,6,40,67,15.3,0.015,1,CL0183,Archaea Euryarchaeota
A0A1H9RQ75,142,248,142,248,PF13426.7,LOV,Domain,1,104,104,81.5,4.5E-23,1,CL0183,Archaea Euryarchaeota
A0A1H9RQ75,415,568,415,568,PF15915.5,BAT,Domain,1,156,156,165.3,9.5E-49,1,No_clan,Archaea Euryarchaeota
A0A1H9RQ75,574,625,574,626,PF04967.12,HTH_10,Domain,1,52,53,68.4,3.4E-19,1,CL0123,Archaea Euryarchaeota
A0A1I0B3I4,12,63,10,83,PF13188.7,PAS_8,Domain,3,52,67,32.2,0.000000074,1,CL0183,Archaea Euryarchaeota
A0A1I0B3I4,145,248,142,248,PF13426.7,LOV,Domain,4,104,104,80.7,7.6E-23,1,CL0183,Archaea Euryarchaeota
A0A1I0B3I4,263,373,263,374,PF08448.10,PAS_4,Domain,1,109,110,35.3,0.000000011,1,CL0183,Archaea Euryarchaeota
A0A1I0B3I4,380,433,380,450,PF13188.7,PAS_8,Domain,1,54,67,21.3,0.00019,1,CL0183,Archaea Euryarchaeota
A0A1I0B3I4,510,565,506,567,PF00512.25,HisKA,Domain,5,62,67,30.6,0.00000026,1,CL0025,Archaea Euryarchaeota
A0A1I0B3I4,616,719,613,720,PF02518.26,HATPase_c,Domain,5,111,112,66.7,2.4E-18,1,CL0025,Archaea Euryarchaeota
A0A1G6L8B1,12,63,10,83,PF13188.7,PAS_8,Domain,3,52,67,32.2,0.000000074,1,CL0183,Archaea Euryarchaeota
A0A1G6L8B1,145,248,142,248,PF13426.7,LOV,Domain,4,104,104,80.7,7.6E-23,1,CL0183,Archaea Euryarchaeota
A0A1G6L8B1,263,373,263,374,PF08448.10,PAS_4,Domain,1,109,110,35.3,0.000000011,1,CL0183,Archaea Euryarchaeota
A0A1G6L8B1,380,433,380,450,PF13188.7,PAS_8,Domain,1,54,67,21.3,0.00019,1,CL0183,Archaea Euryarchaeota
A0A1G6L8B1,510,565,506,567,PF00512.25,HisKA,Domain,5,62,67,30.6,0.00000026,1,CL0025,Archaea Euryarchaeota
A0A1G6L8B1,616,719,613,720,PF02518.26,HATPase_c,Domain,5,111,112,66.7,2.4E-18,1,CL0025,Archaea Euryarchaeota
A0A1H8G5J5,21,157,18,157,PF13185.6,GAF_2,Domain,4,138,138,36.6,4.8E-09,1,CL0161,Archaea Euryarchaeota
A0A1H8G5J5,180,285,176,285,PF08448.10,PAS_4,Domain,5,110,110,61.4,8.5E-17,1,CL0183,Archaea Euryarchaeota
A0A1H8G5J5,313,407,301,407,PF13426.7,LOV,Domain,10,104,104,75.9,2.4E-21,1,CL0183,Archaea Euryarchaeota
A0A1H8G5J5,522,623,520,625,PF02518.26,HATPase_c,Domain,5,109,112,54.1,1.9E-14,1,CL0025,Archaea Euryarchaeota
A0A1H8GQ18,9,56,9,84,PF13188.7,PAS_8,Domain,4,49,67,33.4,0.000000031,1,CL0183,Archaea Euryarchaeota
A0A1H8GQ18,134,239,134,239,PF13426.7,LOV,Domain,1,104,104,77.1,1E-21,1,CL0183,Archaea Euryarchaeota
A0A1H8GQ18,266,359,258,360,PF13426.7,PAS_9,Domain,7,103,104,39.7,4.5E-10,1,CL0183,Archaea Euryarchaeota
A0A1H8GQ18,485,601,482,602,PF02518.26,HATPase_c,Domain,6,110,112,59.1,5.5E-16,1,CL0025,Archaea Euryarchaeota
A0A1G9B7T2,11,113,11,123,PF00072.24,Response_reg,Domain,1,102,112,85.5,2.8E-24,1,CL0304,Archaea Euryarchaeota
A0A1G9B7T2,149,254,149,255,PF13426.7,LOV,Domain,1,103,104,70.2,1.4E-19,1,CL0183,Archaea Euryarchaeota
A0A1G9B7T2,270,330,269,331,PF00512.25,HisKA,Domain,2,65,67,44.3,1.4E-11,1,CL0025,Archaea Euryarchaeota
A0A1G9B7T2,372,475,371,478,PF02518.26,HATPase_c,Domain,2,107,112,58.8,6.6E-16,1,CL0025,Archaea Euryarchaeota
A0A1H0ZLU4,19,52,18,75,PF13188.7,PAS_8,Domain,5,39,67,17.8,0.0025,1,CL0183,Archaea Euryarchaeota
A0A1H0ZLU4,126,232,126,232,PF13426.7,LOV,Domain,1,104,104,79.8,1.5E-22,1,CL0183,Archaea Euryarchaeota
A0A1H0ZLU4,399,551,399,551,PF15915.5,BAT,Domain,1,156,156,149.4,7.2E-44,1,No_clan,Archaea Euryarchaeota
A0A1H0ZLU4,557,608,557,609,PF04967.12,HTH_10,Domain,1,52,53,72,2.5E-20,1,CL0123,Archaea Euryarchaeota
A0A1H3JKD3,163,235,151,235,PF08447.12,PAS_3,Domain,16,89,89,56.9,2E-15,1,CL0183,Archaea Euryarchaeota
A0A1H3JKD3,261,361,259,361,PF13426.7,PAS_9,Domain,3,104,104,62.3,4.2E-17,1,CL0183,Archaea Euryarchaeota
A0A1H3JKD3,380,486,380,486,PF13426.7,LOV,Domain,1,104,104,83.9,8.1E-24,1,CL0183,Archaea Euryarchaeota
A0A1H3JKD3,601,701,598,703,PF02518.26,HATPase_c,Domain,5,108,112,41.2,2E-10,1,CL0025,Archaea Euryarchaeota
A0A1D8S6W7,31,136,30,136,PF13426.7,LOV,Domain,2,104,104,70,1.7E-19,1,CL0183,Archaea Euryarchaeota
A0A1D8S6W7,174,300,145,301,PF13185.6,GAF_2,Domain,3,137,138,32.9,0.000000067,1,CL0161,Archaea Euryarchaeota
A0A1D8S6W7,312,463,312,464,PF15915.5,BAT,Domain,1,155,156,76.5,2E-21,1,No_clan,Archaea Euryarchaeota
A0A1D8S6W7,470,521,470,522,PF04967.12,HTH_10,Domain,1,52,53,71.2,4.6E-20,1,CL0123,Archaea Euryarchaeota
A0A1S8AZ11,198,289,188,289,PF13426.7,PAS_9,Domain,12,104,104,43.1,4E-11,1,CL0183,Archaea Euryarchaeota
A0A1S8AZ11,319,414,310,414,PF13426.7,LOV,Domain,9,104,104,78.6,3.5E-22,1,CL0183,Archaea Euryarchaeota
A0A1S8AZ11,529,630,526,631,PF02518.26,HATPase_c,Domain,5,109,112,50,3.6E-13,1,CL0025,Archaea Euryarchaeota
A0A1M5UDV9,47,152,47,153,PF13426.7,LOV,Domain,1,103,104,70.6,1.1E-19,1,CL0183,Archaea Euryarchaeota
A0A1M5UDV9,373,524,371,524,PF15915.5,BAT,Domain,4,156,156,79,3.4E-22,1,No_clan,Archaea Euryarchaeota
A0A1M5UDV9,530,581,530,582,PF04967.12,HTH_10,Domain,1,52,53,68.3,3.7E-19,1,CL0123,Archaea Euryarchaeota
A0A1G9UQV2,23,129,23,129,PF13426.7,LOV,Domain,1,104,104,87.2,7.5E-25,1,CL0183,Archaea Euryarchaeota
A0A1G9UQV2,169,298,165,299,PF13185.6,GAF_2,Domain,5,137,138,41.9,1.1E-10,1,CL0161,Archaea Euryarchaeota
A0A1G9UQV2,310,462,310,464,PF15915.5,BAT,Domain,1,154,156,139,1.1E-40,1,No_clan,Archaea Euryarchaeota
A0A1G9UQV2,470,522,470,522,PF04967.12,HTH_10,Domain,1,53,53,71.9,2.7E-20,1,CL0123,Archaea Euryarchaeota
A0A1I2ZKF7,22,130,22,136,PF00072.24,Response_reg,Domain,1,106,112,74.8,5.6E-21,1,CL0304,Archaea Euryarchaeota
A0A1I2ZKF7,163,247,162,255,PF13426.7,PAS_9,Domain,2,87,104,44.2,1.8E-11,1,CL0183,Archaea Euryarchaeota
A0A1I2ZKF7,280,384,278,384,PF13426.7,LOV,Domain,3,104,104,77.3,9.3E-22,1,CL0183,Archaea Euryarchaeota
A0A1I2ZKF7,407,507,407,507,PF13426.7,PAS_9,Domain,1,104,104,46.8,2.8E-12,1,CL0183,Archaea Euryarchaeota
A0A1I2ZKF7,522,580,521,582,PF00512.25,HisKA,Domain,2,65,67,48.9,5E-13,1,CL0025,Archaea Euryarchaeota
A0A1I2ZKF7,620,715,619,719,PF02518.26,HATPase_c,Domain,2,107,112,56.5,3.6E-15,1,CL0025,Archaea Euryarchaeota
A0A1X4GBX0,27,239,22,242,PF16927.5,HisKA_7TM,Family,6,207,220,36.7,4.5E-09,1,CL0192,Archaea Euryarchaeota
A0A1X4GBX0,375,479,374,479,PF13426.7,LOV,Domain,2,104,104,73.9,1E-20,1,CL0183,Archaea Euryarchaeota
A0A1X4GBX0,505,610,499,610,PF08448.10,PAS_4,Domain,7,110,110,57.6,1.3E-15,1,CL0183,Archaea Euryarchaeota
A0A1X4GBX0,636,711,635,718,PF08447.12,PAS_3,Domain,2,79,89,47.1,2.2E-12,1,CL0183,Archaea Euryarchaeota
A0A1X4GBX0,739,849,737,849,PF08448.10,PAS_4,Domain,3,110,110,42.4,6.6E-11,1,CL0183,Archaea Euryarchaeota
A0A1X4GBX0,962,1060,959,1063,PF02518.26,HATPase_c,Domain,4,109,112,47.1,3E-12,1,CL0025,Archaea Euryarchaeota
A0A1N7H042,12,117,12,123,PF00072.24,Response_reg,Domain,1,105,112,59.8,2.5E-16,1,CL0304,Archaea Euryarchaeota
A0A1N7H042,147,203,145,216,PF13188.7,PAS_8,Domain,4,55,67,18.3,0.0017,1,CL0183,Archaea Euryarchaeota
A0A1N7H042,301,395,289,396,PF13426.7,LOV,Domain,9,103,104,68.7,4.2E-19,1,CL0183,Archaea Euryarchaeota
A0A1N7H042,406,511,405,511,PF00989.25,PAS,Domain,2,113,113,56,3.4E-15,1,CL0183,Archaea Euryarchaeota
A0A1N7H042,629,728,626,733,PF02518.26,HATPase_c,Domain,6,106,112,41.7,1.3E-10,1,CL0025,Archaea Euryarchaeota
A0A1G8YES0,20,53,15,80,PF13188.7,PAS_8,Domain,6,40,67,14.8,0.021,1,CL0183,Archaea Euryarchaeota
A0A1G8YES0,148,254,148,254,PF13426.7,LOV,Domain,1,104,104,76.3,1.9E-21,1,CL0183,Archaea Euryarchaeota
A0A1G8YES0,424,578,424,578,PF15915.5,BAT,Domain,1,156,156,153.5,3.9E-45,1,No_clan,Archaea Euryarchaeota
A0A1G8YES0,584,635,584,636,PF04967.12,HTH_10,Domain,1,52,53,72.9,1.4E-20,1,CL0123,Archaea Euryarchaeota
A0A1H3XCL8,44,148,43,149,PF13426.7,LOV,Domain,2,103,104,78.8,3.1E-22,1,CL0183,Archaea Euryarchaeota
A0A1H3XCL8,211,322,192,323,PF13185.6,GAF_2,Domain,21,137,138,28.7,0.0000014,1,CL0161,Archaea Euryarchaeota
A0A1H3XCL8,336,486,334,486,PF15915.5,BAT,Domain,3,156,156,110.9,5E-32,1,No_clan,Archaea Euryarchaeota
A0A1H3XCL8,492,544,492,544,PF04967.12,HTH_10,Domain,1,53,53,72.3,2E-20,1,CL0123,Archaea Euryarchaeota
A0A1H3YKM1,167,271,165,271,PF13426.7,LOV,Domain,3,104,104,71.8,4.7E-20,1,CL0183,Archaea Euryarchaeota
A0A1H3YKM1,389,488,385,491,PF02518.26,HATPase_c,Domain,6,109,112,34.3,0.000000028,1,CL0025,Archaea Euryarchaeota
A0A1H8LZH8,176,259,173,259,PF08447.12,PAS_3,Domain,4,89,89,51.3,1.1E-13,1,CL0183,Archaea Euryarchaeota
A0A1H8LZH8,285,385,283,385,PF13426.7,PAS_9,Domain,3,104,104,61.3,8.7E-17,1,CL0183,Archaea Euryarchaeota
A0A1H8LZH8,404,510,404,510,PF13426.7,LOV,Domain,1,104,104,70.1,1.6E-19,1,CL0183,Archaea Euryarchaeota
A0A1H8LZH8,624,725,621,727,PF02518.26,HATPase_c,Domain,4,108,112,47.3,2.4E-12,1,CL0025,Archaea Euryarchaeota
A0A1H3GC31,48,152,47,153,PF13426.7,LOV,Domain,2,103,104,80.7,7.7E-23,1,CL0183,Archaea Euryarchaeota
A0A1H3GC31,354,510,354,510,PF15915.5,BAT,Domain,1,156,156,78.4,5.3E-22,1,No_clan,Archaea Euryarchaeota
A0A1H3GC31,516,567,516,568,PF04967.12,HTH_10,Domain,1,52,53,66.5,1.3E-18,1,CL0123,Archaea Euryarchaeota
A0A1H7KQD2,142,247,141,247,PF13426.7,LOV,Domain,2,104,104,77.6,7.2E-22,1,CL0183,Archaea Euryarchaeota
A0A1H7KQD2,437,595,436,595,PF15915.5,BAT,Domain,2,156,156,103.3,1.1E-29,1,No_clan,Archaea Euryarchaeota
A0A1H7KQD2,601,653,601,653,PF04967.12,HTH_10,Domain,1,53,53,72.4,2E-20,1,CL0123,Archaea Euryarchaeota
A0A1H2U455,10,115,10,121,PF00072.24,Response_reg,Domain,1,105,112,72.8,2.3E-20,1,CL0304,Archaea Euryarchaeota
A0A1H2U455,147,217,144,249,PF08448.10,PAS_4,Domain,4,74,110,32.5,0.000000079,1,CL0183,Archaea Euryarchaeota
A0A1H2U455,275,371,265,371,PF13426.7,LOV,Domain,8,104,104,79.6,1.7E-22,1,CL0183,Archaea Euryarchaeota
A0A1H2U455,393,524,392,525,PF13185.6,GAF_2,Domain,2,137,138,44.8,1.5E-11,1,CL0161,Archaea Euryarchaeota
A0A1H2U455,547,605,546,607,PF00512.25,HisKA,Domain,2,65,67,38.3,0.000000001,1,CL0025,Archaea Euryarchaeota
A0A1H2U455,646,741,644,743,PF02518.26,HATPase_c,Domain,3,107,112,64,1.6E-17,1,CL0025,Archaea Euryarchaeota
A0A1I1D983,20,92,19,108,PF00989.25,PAS,Domain,5,79,113,26.4,0.0000052,1,CL0183,Archaea Euryarchaeota
A0A1I1D983,136,242,136,242,PF13426.7,LOV,Domain,1,104,104,77.3,9.2E-22,1,CL0183,Archaea Euryarchaeota
A0A1I1D983,411,564,411,564,PF15915.5,BAT,Domain,1,156,156,155,1.4E-45,1,No_clan,Archaea Euryarchaeota
A0A1I1D983,570,621,570,622,PF04967.12,HTH_10,Domain,1,52,53,68.7,2.7E-19,1,CL0123,Archaea Euryarchaeota
A0A1U7ETZ5,38,118,13,123,PF00072.24,Response_reg,Domain,28,107,112,39.3,6E-10,1,CL0304,Archaea Euryarchaeota
A0A1U7ETZ5,156,262,156,262,PF13426.7,LOV,Domain,1,104,104,92.3,1.9E-26,1,CL0183,Archaea Euryarchaeota
A0A1U7ETZ5,307,441,305,442,PF13185.6,GAF_2,Domain,3,137,138,37,3.6E-09,1,CL0161,Archaea Euryarchaeota
A0A1U7ETZ5,453,599,453,603,PF15915.5,BAT,Domain,1,148,156,103.4,1E-29,1,No_clan,Archaea Euryarchaeota
A0A1U7ETZ5,612,663,612,664,PF04967.12,HTH_10,Domain,1,52,53,68.3,3.5E-19,1,CL0123,Archaea Euryarchaeota
A0A1N7D8V7,35,73,33,95,PF13188.7,PAS_8,Domain,5,43,67,20,0.00051,1,CL0183,Archaea Euryarchaeota
A0A1N7D8V7,159,264,159,265,PF13426.7,LOV,Domain,1,103,104,79.1,2.5E-22,1,CL0183,Archaea Euryarchaeota
A0A1N7D8V7,433,588,433,588,PF15915.5,BAT,Domain,1,156,156,157.7,2E-46,1,No_clan,Archaea Euryarchaeota
A0A1N7D8V7,594,645,594,646,PF04967.12,HTH_10,Domain,1,52,53,73.6,8.3E-21,1,CL0123,Archaea Euryarchaeota
A0A1H2VTI2,20,120,15,127,PF00072.24,Response_reg,Domain,6,105,112,55.6,5.2E-15,1,CL0304,Archaea Euryarchaeota
A0A1H2VTI2,156,265,156,265,PF08448.10,PAS_4,Domain,1,110,110,39.1,7.1E-10,1,CL0183,Archaea Euryarchaeota
A0A1H2VTI2,281,387,281,387,PF13426.7,LOV,Domain,1,104,104,77.9,5.8E-22,1,CL0183,Archaea Euryarchaeota
A0A1H2VTI2,406,513,406,513,PF08448.10,PAS_4,Domain,1,110,110,52,7.3E-14,1,CL0183,Archaea Euryarchaeota
A0A1H2VTI2,525,584,524,585,PF00512.25,HisKA,Domain,2,66,67,53.7,1.6E-14,1,CL0025,Archaea Euryarchaeota
A0A1H2VTI2,623,719,622,723,PF02518.26,HATPase_c,Domain,2,107,112,68,9.5E-19,1,CL0025,Archaea Euryarchaeota
A0A1H6FWC6,22,128,22,128,PF13426.7,LOV,Domain,1,104,104,83.3,1.2E-23,1,CL0183,Archaea Euryarchaeota
A0A1H6FWC6,166,297,164,298,PF13185.6,GAF_2,Domain,3,137,138,48.7,9.3E-13,1,CL0161,Archaea Euryarchaeota
A0A1H6FWC6,309,462,309,463,PF15915.5,BAT,Domain,1,155,156,106.3,1.4E-30,1,No_clan,Archaea Euryarchaeota
A0A1H6FWC6,469,520,469,521,PF04967.12,HTH_10,Domain,1,52,53,72.4,1.9E-20,1,CL0123,Archaea Euryarchaeota
A0A1G9ZZE2,158,260,157,260,PF13426.7,LOV,Domain,2,104,104,71.6,5.3E-20,1,CL0183,Archaea Euryarchaeota
A0A1G9ZZE2,275,329,274,331,PF00512.25,HisKA,Domain,2,65,67,33.6,0.00000003,1,CL0025,Archaea Euryarchaeota
A0A1G9ZZE2,370,465,369,468,PF02518.26,HATPase_c,Domain,2,106,112,49.5,5.2E-13,1,CL0025,Archaea Euryarchaeota
A0A202E499,21,127,21,134,PF00072.24,Response_reg,Domain,1,104,112,68.8,4.1E-19,1,CL0304,Archaea Euryarchaeota
A0A202E499,155,255,151,256,PF00989.25,PAS,Domain,5,112,113,43.1,3.6E-11,1,CL0183,Archaea Euryarchaeota
A0A202E499,286,382,277,383,PF13426.7,LOV,Domain,7,103,104,78,5.5E-22,1,CL0183,Archaea Euryarchaeota
A0A202E499,406,506,406,506,PF13426.7,PAS_9,Domain,1,104,104,45.7,6.3E-12,1,CL0183,Archaea Euryarchaeota
A0A202E499,521,578,520,581,PF00512.25,HisKA,Domain,2,64,67,40.1,2.8E-10,1,CL0025,Archaea Euryarchaeota
A0A202E499,619,715,618,720,PF02518.26,HATPase_c,Domain,2,107,112,53.6,2.7E-14,1,CL0025,Archaea Euryarchaeota
A0A1I5TN97,28,131,28,139,PF00072.24,Response_reg,Domain,1,103,112,74.8,5.5E-21,1,CL0304,Archaea Euryarchaeota
