seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
A0A126WVE2,78,173,70,175,PF13426.7,LOV,Domain,7,102,104,54.8,9E-15,1,CL0183,Eukaryota Viridiplantae
A0A126X0U6,2,90,1,91,PF13426.7,PAS_9,Domain,15,103,104,62.8,2.9E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X0U6,282,374,273,377,PF13426.7,LOV,Domain,9,101,104,73.5,1.4E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X0U6,463,748,460,748,PF00069.25,Pkinase,Domain,4,264,264,218.8,8.2E-65,1,CL0016,Eukaryota Viridiplantae
A0A061GWN5,213,309,206,310,PF13426.7,LOV,Domain,7,103,104,71.7,4.9E-20,1,CL0183,Eukaryota Viridiplantae
A0A061GWN5,492,584,483,587,PF13426.7,LOV,Domain,9,101,104,74.3,7.9E-21,1,CL0183,Eukaryota Viridiplantae
A0A061GWN5,673,779,670,783,PF00069.25,Pkinase,Domain,4,105,264,46.6,2.8E-12,1,CL0016,Eukaryota Viridiplantae
A0A126WYN4,2,90,1,91,PF13426.7,PAS_9,Domain,15,103,104,64.8,7E-18,1,CL0183,Eukaryota Viridiplantae
A0A126WYN4,278,370,268,373,PF13426.7,LOV,Domain,9,101,104,69.3,2.7E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X237,50,159,50,161,PF13426.7,LOV,Domain,1,98,104,59.9,2.3E-16,1,CL0183,Eukaryota Viridiplantae
A0A126X237,308,358,307,358,PF13418.6,Kelch_4,Repeat,2,49,49,41.5,1E-10,1,CL0186,Eukaryota Viridiplantae
A0A126X237,373,419,372,420,PF13415.6,Kelch_3,Domain,4,48,49,42.2,6.6E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X237,530,582,530,583,PF13418.6,Kelch_4,Repeat,1,48,49,24.2,0.000025,1,CL0186,Eukaryota Viridiplantae
A0A126WZC3,249,345,242,346,PF13426.7,LOV,Domain,7,103,104,69,3.6E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WZC3,550,819,550,819,PF00069.25,Pkinase,Domain,1,264,264,234.3,1.5E-69,1,CL0016,Eukaryota Viridiplantae
A0A126WZJ5,46,154,45,156,PF13426.7,LOV,Domain,2,98,104,58.5,6.3E-16,1,CL0183,Eukaryota Viridiplantae
A0A126WZJ5,216,253,212,254,PF12937.7,F-box-like,Domain,9,47,48,24.8,0.000015,1,CL0271,Eukaryota Viridiplantae
A0A126WZJ5,303,353,302,353,PF13418.6,Kelch_4,Repeat,2,49,49,42.5,4.9E-11,1,CL0186,Eukaryota Viridiplantae
A0A126WZJ5,368,414,367,415,PF13415.6,Kelch_3,Domain,4,48,49,35.8,6.8E-09,1,CL0186,Eukaryota Viridiplantae
A0A126WZJ5,419,468,417,468,PF13415.6,Kelch_3,Domain,3,49,49,22.3,0.00011,1,CL0186,Eukaryota Viridiplantae
A0A126WZJ5,525,575,525,578,PF13418.6,Kelch_4,Repeat,1,46,49,22.2,0.0001,1,CL0186,Eukaryota Viridiplantae
A0A126X2U4,41,132,30,353,PF13426.7,TLOV,Domain,9,99,104,55,8E-15,1,CL0183,Eukaryota Viridiplantae
A0A126WXE8,161,257,154,258,PF13426.7,LOV,Domain,7,103,104,67.8,8.3E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WXE8,430,522,421,525,PF13426.7,LOV,Domain,9,101,104,75.3,3.8E-21,1,CL0183,Eukaryota Viridiplantae
A0A126WXE8,610,895,608,895,PF00069.25,Pkinase,Domain,3,264,264,207.3,2.6E-61,1,CL0016,Eukaryota Viridiplantae
A0A126WXK7,183,270,174,274,PF13426.7,LOV,Domain,9,100,104,50,2.9E-13,1,CL0183,Eukaryota Viridiplantae
A0A126WXK7,460,552,451,555,PF13426.7,LOV,Domain,9,101,104,73.6,1.3E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WXK7,640,924,638,924,PF00069.25,Pkinase,Domain,3,264,264,206.3,5.4E-61,1,CL0016,Eukaryota Viridiplantae
A0A126WXN9,41,134,28,362,PF13426.7,TLOV,Domain,11,103,104,63.7,1.5E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X2K4,194,290,187,291,PF13426.7,LOV,Domain,7,103,104,73.2,1.7E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X2K4,487,579,478,582,PF13426.7,LOV,Domain,9,101,104,75.8,2.6E-21,1,CL0183,Eukaryota Viridiplantae
A0A126X2K4,667,955,665,955,PF00069.25,Pkinase,Domain,3,264,264,218.5,1E-64,1,CL0016,Eukaryota Viridiplantae
A0A126X188,218,314,211,315,PF13426.7,LOV,Domain,7,103,104,74.4,7.3E-21,1,CL0183,Eukaryota Viridiplantae
A0A126X188,499,591,489,594,PF13426.7,LOV,Domain,9,101,104,74.7,5.8E-21,1,CL0183,Eukaryota Viridiplantae
A0A126X1Q5,49,159,49,160,PF13426.7,LOV,Domain,1,99,104,58.8,5.1E-16,1,CL0183,Eukaryota Viridiplantae
A0A126X1Q5,219,257,216,258,PF12937.7,F-box-like,Domain,8,47,48,28.3,0.0000012,1,CL0271,Eukaryota Viridiplantae
A0A126X1Q5,307,357,306,357,PF13418.6,Kelch_4,Repeat,2,49,49,43.9,1.7E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X1Q5,371,418,369,419,PF13415.6,Kelch_3,Domain,3,48,49,41.6,1E-10,1,CL0186,Eukaryota Viridiplantae
A0A126X1Q5,464,515,464,515,PF07646.15,Kelch_2,Repeat,1,49,49,24.1,0.000025,1,CL0186,Eukaryota Viridiplantae
A0A126X1Q5,531,578,529,578,PF07646.15,Kelch_2,Repeat,2,49,49,22.6,0.000072,1,CL0186,Eukaryota Viridiplantae
A0A126WZD6,37,147,37,148,PF13426.7,LOV,Domain,1,99,104,57.2,1.6E-15,1,CL0183,Eukaryota Viridiplantae
A0A126WZD6,208,245,205,246,PF12937.7,F-box-like,Domain,9,47,48,31.2,0.00000015,1,CL0271,Eukaryota Viridiplantae
A0A126WZD6,295,345,294,345,PF13418.6,Kelch_4,Repeat,2,49,49,42.3,5.4E-11,1,CL0186,Eukaryota Viridiplantae
A0A126WZD6,359,406,357,407,PF13415.6,Kelch_3,Domain,3,48,49,39.5,4.8E-10,1,CL0186,Eukaryota Viridiplantae
A0A126WZD6,452,503,452,503,PF07646.15,Kelch_2,Repeat,1,49,49,24.5,0.000018,1,CL0186,Eukaryota Viridiplantae
A0A126X0I9,55,150,46,151,PF13426.7,LOV,Domain,9,103,104,69,3.6E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X328,216,312,209,313,PF13426.7,LOV,Domain,7,103,104,72.8,2.2E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X328,499,591,490,594,PF13426.7,LOV,Domain,9,101,104,74.9,5.1E-21,1,CL0183,Eukaryota Viridiplantae
A0A126X328,679,964,677,964,PF00069.25,Pkinase,Domain,3,264,264,209.1,7.4E-62,1,CL0016,Eukaryota Viridiplantae
A0A126X0I5,29,131,28,338,PF13426.7,TLOV,Domain,2,100,104,52.8,3.9E-14,1,CL0183,Eukaryota Viridiplantae
A0A126X164,67,158,58,161,PF13426.7,LOV,Domain,9,99,104,58.2,8.1E-16,1,CL0183,Eukaryota Viridiplantae
A0A126X164,294,397,291,397,PF13426.7,LOV,Domain,4,104,104,74,9.5E-21,1,CL0183,Eukaryota Viridiplantae
A0A126WYW1,193,289,186,290,PF13426.7,LOV,Domain,7,103,104,74.1,9E-21,1,CL0183,Eukaryota Viridiplantae
A0A126WYW1,465,557,456,560,PF13426.7,LOV,Domain,9,101,104,73.4,1.4E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WYW1,645,930,643,930,PF00069.25,Pkinase,Domain,3,264,264,200.8,2.6E-59,1,CL0016,Eukaryota Viridiplantae
A0A126WZT6,94,186,85,189,PF13426.7,LOV,Domain,9,101,104,71.2,7.2E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WZT6,274,559,272,559,PF00069.25,Pkinase,Domain,3,264,264,209.1,7.4E-62,1,CL0016,Eukaryota Viridiplantae
A0A126WUT5,41,134,28,362,PF13426.7,TLOV,Domain,11,103,104,63.7,1.5E-17,1,CL0183,Eukaryota Viridiplantae
A0A126WWL0,44,137,31,354,PF13426.7,TLOV,Domain,11,103,104,63.1,2.4E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X3F1,56,155,48,157,PF13426.7,LOV,Domain,7,98,104,55.5,5.3E-15,1,CL0183,Eukaryota Viridiplantae
A0A126X3F1,207,251,205,253,PF00646.33,F-box,Domain,3,46,48,23.6,0.000035,1,CL0271,Eukaryota Viridiplantae
A0A126WXY9,185,281,178,282,PF13426.7,LOV,Domain,7,103,104,69.6,2.2E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WXY9,465,557,455,560,PF13426.7,LOV,Domain,9,101,104,75,4.6E-21,1,CL0183,Eukaryota Viridiplantae
A0A126WXY9,645,930,643,930,PF00069.25,Pkinase,Domain,3,264,264,206,6.6E-61,1,CL0016,Eukaryota Viridiplantae
A0A126X495,292,388,285,389,PF13426.7,LOV,Domain,7,103,104,67,1.5E-18,1,CL0183,Eukaryota Viridiplantae
A0A126X495,568,660,559,663,PF13426.7,PAS_9,Domain,9,101,104,73.8,1.1E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X495,747,1032,746,1032,PF00069.25,Pkinase,Domain,2,264,264,221.4,1.3E-65,1,CL0016,Eukaryota Viridiplantae
A0A126WYC9,46,155,46,157,PF13426.7,LOV,Domain,1,98,104,58,9.2E-16,1,CL0183,Eukaryota Viridiplantae
A0A126WYC9,217,254,213,255,PF12937.7,F-box-like,Domain,9,47,48,27.8,0.0000017,1,CL0271,Eukaryota Viridiplantae
A0A126WYC9,304,354,303,354,PF13418.6,Kelch_4,Repeat,2,49,49,36.7,0.000000003,1,CL0186,Eukaryota Viridiplantae
A0A126WYC9,367,415,366,416,PF13415.6,Kelch_3,Domain,2,48,49,38,1.4E-09,1,CL0186,Eukaryota Viridiplantae
A0A126X0C4,46,155,46,157,PF13426.7,LOV,Domain,1,98,104,56.9,2E-15,1,CL0183,Eukaryota Viridiplantae
A0A126X0C4,216,253,212,254,PF12937.7,F-box-like,Domain,9,47,48,27.8,0.0000017,1,CL0271,Eukaryota Viridiplantae
A0A126X0C4,303,353,302,353,PF13418.6,Kelch_4,Repeat,2,49,49,37.1,2.3E-09,1,CL0186,Eukaryota Viridiplantae
A0A126X0C4,366,414,365,415,PF13415.6,Kelch_3,Domain,2,48,49,35.9,6.2E-09,1,CL0186,Eukaryota Viridiplantae
A0A126X0C4,525,577,525,578,PF13418.6,Kelch_4,Repeat,1,48,49,23.1,0.000054,1,CL0186,Eukaryota Viridiplantae
A0A126WXZ7,53,145,44,149,PF13426.7,LOV,Domain,9,100,104,65.7,3.8E-18,1,CL0183,Eukaryota Viridiplantae
A0A126WXZ7,296,399,293,399,PF13426.7,LOV,Domain,4,104,104,79.1,2.6E-22,1,CL0183,Eukaryota Viridiplantae
A0A126WY67,41,134,31,135,PF13426.7,LOV,Domain,11,103,104,55.7,4.7E-15,1,CL0183,Eukaryota Viridiplantae
A0A126WY67,260,357,257,359,PF13426.7,PAS_9,Domain,4,98,104,60.5,1.5E-16,1,CL0183,Eukaryota Viridiplantae
A0A126WWZ4,104,200,96,201,PF13426.7,LOV,Domain,7,103,104,73.4,1.5E-20,1,CL0183,Eukaryota Viridiplantae
A0A161IRG1,7,103,1,104,PF13426.7,PAS_9,Domain,7,103,104,66.8,1.7E-18,1,CL0183,Eukaryota Viridiplantae
A0A161IRG1,285,377,275,380,PF13426.7,LOV,Domain,9,101,104,68.3,5.7E-19,1,CL0183,Eukaryota Viridiplantae
A0A161IRG1,466,704,464,708,PF00069.25,Pkinase,Domain,3,206,264,182,1.4E-53,1,CL0016,Eukaryota Viridiplantae
A0A126X3C5,75,171,68,172,PF13426.7,LOV,Domain,7,103,104,69.7,2E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X3C5,356,448,347,450,PF13426.7,LOV,Domain,9,101,104,73.4,1.5E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X3C5,536,821,534,821,PF00069.25,Pkinase,Domain,3,264,264,210.4,2.9E-62,1,CL0016,Eukaryota Viridiplantae
A0A126X231,194,290,187,291,PF13426.7,LOV,Domain,7,103,104,72.7,2.5E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X231,478,570,469,572,PF13426.7,LOV,Domain,9,101,104,73.6,1.2E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X231,658,943,656,943,PF00069.25,Pkinase,Domain,3,264,264,202.9,5.9E-60,1,CL0016,Eukaryota Viridiplantae
A0A059UB27,260,356,253,357,PF13426.7,LOV,Domain,7,103,104,67.8,7.9E-19,1,CL0183,Eukaryota Viridiplantae
A0A059UB27,538,630,529,633,PF13426.7,LOV,Domain,9,101,104,65.5,4.2E-18,1,CL0183,Eukaryota Viridiplantae
A0A059UB27,717,1004,716,1004,PF00069.25,Pkinase,Domain,2,264,264,201.3,1.7E-59,1,CL0016,Eukaryota Viridiplantae
A0A126WW18,65,172,62,173,PF13426.7,LOV,Domain,4,99,104,58.5,6.4E-16,1,CL0183,Eukaryota Viridiplantae
A0A126WW18,234,271,230,272,PF12937.7,F-box-like,Domain,9,47,48,30.2,0.0000003,1,CL0271,Eukaryota Viridiplantae
A0A126WW18,321,364,320,371,PF13418.6,Kelch_4,Repeat,2,44,49,37.3,0.000000002,1,CL0186,Eukaryota Viridiplantae
A0A126WW18,386,437,385,438,PF13415.6,Kelch_3,Domain,4,48,49,38.3,1.2E-09,1,CL0186,Eukaryota Viridiplantae
A0A126WW18,442,491,440,491,PF13415.6,Kelch_3,Domain,3,49,49,24.2,0.00003,1,CL0186,Eukaryota Viridiplantae
A0A126WW18,548,600,548,601,PF13418.6,Kelch_4,Repeat,1,48,49,20.7,0.00031,1,CL0186,Eukaryota Viridiplantae
A0A097ZMV2,53,151,43,153,PF13426.7,LOV,Domain,9,98,104,42.7,5.1E-11,1,CL0183,Eukaryota Viridiplantae
A0A097ZMV2,206,249,202,250,PF00646.33,F-box,Domain,5,47,48,25.9,0.0000065,1,CL0271,Eukaryota Viridiplantae
A0A097ZMV2,302,347,301,350,PF13418.6,Kelch_4,Repeat,4,45,49,29.4,0.0000006,1,CL0186,Eukaryota Viridiplantae
A0A097ZMV2,363,410,362,412,PF13415.6,Kelch_3,Domain,2,47,49,39.8,3.9E-10,1,CL0186,Eukaryota Viridiplantae
A0A097ZMV2,522,565,522,574,PF13418.6,Kelch_4,Repeat,1,42,49,23.1,0.000053,1,CL0186,Eukaryota Viridiplantae
A0A126X0Y9,288,384,281,385,PF13426.7,LOV,Domain,7,103,104,66.3,2.3E-18,1,CL0183,Eukaryota Viridiplantae
A0A126X0Y9,564,656,555,659,PF13426.7,LOV,Domain,9,101,104,69.3,2.8E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X0Y9,743,1028,742,1028,PF00069.25,Pkinase,Domain,2,264,264,223.7,2.7E-66,1,CL0016,Eukaryota Viridiplantae
A0A126WVQ6,259,355,252,356,PF13426.7,LOV,Domain,7,103,104,68.2,6E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WVQ6,547,639,538,642,PF13426.7,LOV,Domain,9,101,104,74.2,8.1E-21,1,CL0183,Eukaryota Viridiplantae
A0A126WVQ6,727,1012,725,1012,PF00069.25,Pkinase,Domain,3,264,264,211.8,1.1E-62,1,CL0016,Eukaryota Viridiplantae
A0A126X3P3,216,312,209,313,PF13426.7,LOV,Domain,7,103,104,68.7,4.4E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X3P3,494,586,485,589,PF13426.7,LOV,Domain,9,101,104,72.8,2.3E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X3P3,675,959,672,959,PF00069.25,Pkinase,Domain,4,264,264,207.3,2.6E-61,1,CL0016,Eukaryota Viridiplantae
A0A126WW43,210,305,202,306,PF13426.7,LOV,Domain,8,103,104,63,2.5E-17,1,CL0183,Eukaryota Viridiplantae
A0A126WW43,486,578,477,581,PF13426.7,LOV,Domain,9,101,104,71.8,4.8E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WW43,667,951,664,951,PF00069.25,Pkinase,Domain,4,264,264,215.1,1.1E-63,1,CL0016,Eukaryota Viridiplantae
A0A160JN73,145,242,137,242,PF13426.7,LOV,Domain,7,104,104,71.4,6.1E-20,1,CL0183,Eukaryota Viridiplantae
A0A160JN73,392,484,381,487,PF13426.7,LOV,Domain,9,101,104,69.9,1.9E-19,1,CL0183,Eukaryota Viridiplantae
A0A160JN73,572,847,570,852,PF00069.25,Pkinase,Domain,3,256,264,201.8,1.3E-59,1,CL0016,Eukaryota Viridiplantae
A0A126X2R6,43,135,35,139,PF13426.7,PAS_9,Domain,9,100,104,62.9,2.7E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X2R6,278,380,275,381,PF13426.7,LOV,Domain,4,103,104,75.2,4.1E-21,1,CL0183,Eukaryota Viridiplantae
A0A087GUA3,33,125,25,328,PF13426.7,TLOV,Domain,9,100,104,51.5,9.7E-14,1,CL0183,Eukaryota Viridiplantae
A0A087GUA3,439,534,431,537,PF13426.7,PAS_9,Domain,7,100,104,53.6,2.2E-14,1,CL0183,Eukaryota Viridiplantae
A0A126WWF0,299,395,292,396,PF13426.7,LOV,Domain,7,103,104,70.1,1.6E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WWF0,597,659,588,661,PF13426.7,PAS_9,Domain,9,71,104,32.9,0.000000061,1,CL0183,Eukaryota Viridiplantae
A0A126WY00,29,124,19,125,PF13426.7,LOV,Domain,8,99,104,59.9,2.3E-16,1,CL0183,Eukaryota Viridiplantae
A0A126WX79,146,241,138,242,PF13426.7,LOV,Domain,8,103,104,69.9,1.8E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WX79,411,503,402,506,PF13426.7,LOV,Domain,9,101,104,72.1,3.6E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WX79,591,875,589,875,PF00069.25,Pkinase,Domain,3,264,264,204.4,2E-60,1,CL0016,Eukaryota Viridiplantae
A0A140F7Q8,58,154,51,155,PF13426.7,LOV,Domain,7,103,104,73.3,1.6E-20,1,CL0183,Eukaryota Viridiplantae
A0A140F7Q8,332,424,323,427,PF13426.7,LOV,Domain,9,101,104,75.8,2.6E-21,1,CL0183,Eukaryota Viridiplantae
A0A140F7Q8,513,798,510,798,PF00069.25,Pkinase,Domain,4,264,264,205.4,9.7E-61,1,CL0016,Eukaryota Viridiplantae
A0A126WVZ1,214,310,207,311,PF13426.7,LOV,Domain,7,103,104,72.4,3E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WVZ1,512,604,503,607,PF13426.7,LOV,Domain,9,101,104,73.2,1.6E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WVZ1,693,977,690,977,PF00069.25,Pkinase,Domain,4,264,264,210.8,2.3E-62,1,CL0016,Eukaryota Viridiplantae
A0A126WX32,174,270,167,271,PF13426.7,LOV,Domain,7,103,104,64.5,8.9E-18,1,CL0183,Eukaryota Viridiplantae
A0A126WX32,444,536,435,539,PF13426.7,LOV,Domain,9,101,104,70.4,1.3E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WX32,624,908,622,908,PF00069.25,Pkinase,Domain,3,264,264,201.4,1.7E-59,1,CL0016,Eukaryota Viridiplantae
A0A126WVV4,67,174,64,175,PF13426.7,LOV,Domain,4,99,104,50.9,1.5E-13,1,CL0183,Eukaryota Viridiplantae
A0A126WVV4,223,261,222,268,PF00646.33,F-box,Domain,3,40,48,22,0.00011,1,CL0271,Eukaryota Viridiplantae
A0A126WVV4,317,367,316,367,PF13418.6,Kelch_4,Repeat,2,49,49,43.4,2.4E-11,1,CL0186,Eukaryota Viridiplantae
A0A126WVV4,382,428,381,429,PF13415.6,Kelch_3,Domain,4,48,49,40.7,2E-10,1,CL0186,Eukaryota Viridiplantae
A0A126WVV4,431,482,431,482,PF13415.6,Kelch_3,Domain,1,49,49,31.6,0.00000014,1,CL0186,Eukaryota Viridiplantae
A0A126WVV4,539,586,538,586,PF07646.15,Kelch_2,Repeat,2,49,49,21.9,0.00012,1,CL0186,Eukaryota Viridiplantae
A0A126WZT1,43,146,42,148,PF13426.7,LOV,Domain,2,98,104,63.8,1.5E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X2N6,2,90,1,91,PF13426.7,PAS_9,Domain,15,103,104,53.7,2E-14,1,CL0183,Eukaryota Viridiplantae
A0A126X2N6,276,368,266,371,PF13426.7,LOV,Domain,9,101,104,73.5,1.3E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X2N6,456,741,454,741,PF00069.25,Pkinase,Domain,3,264,264,217.6,1.9E-64,1,CL0016,Eukaryota Viridiplantae
A0A126WV55,28,131,28,356,PF13426.7,TLOV,Domain,1,100,104,57,1.8E-15,1,CL0183,Eukaryota Viridiplantae
A0A126WY45,105,200,97,201,PF13426.7,LOV,Domain,8,103,104,71.2,7.1E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WY45,376,468,367,471,PF13426.7,LOV,Domain,9,101,104,63.5,1.8E-17,1,CL0183,Eukaryota Viridiplantae
A0A126WY45,556,844,554,844,PF00069.25,Pkinase,Domain,3,264,264,207.4,2.5E-61,1,CL0016,Eukaryota Viridiplantae
A0A126X2L5,38,148,38,149,PF13426.7,LOV,Domain,1,99,104,55.1,7.3E-15,1,CL0183,Eukaryota Viridiplantae
A0A126X2L5,206,244,203,245,PF12937.7,F-box-like,Domain,8,47,48,36.3,3.8E-09,1,CL0271,Eukaryota Viridiplantae
A0A126X2L5,294,344,293,344,PF13418.6,Kelch_4,Repeat,2,49,49,42.2,5.8E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X2L5,358,405,356,406,PF13415.6,Kelch_3,Domain,3,48,49,42,7.5E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X2L5,451,502,451,502,PF07646.15,Kelch_2,Repeat,1,49,49,22.9,0.000058,1,CL0186,Eukaryota Viridiplantae
A0A126X2L5,518,565,516,565,PF07646.15,Kelch_2,Repeat,2,49,49,23.4,0.00004,1,CL0186,Eukaryota Viridiplantae
A0A126X2E0,248,344,241,345,PF13426.7,LOV,Domain,7,103,104,72.4,3E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X2E0,516,608,507,611,PF13426.7,LOV,Domain,9,101,104,72.4,3E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X2E0,697,982,694,982,PF00069.25,Pkinase,Domain,4,264,264,207.4,2.5E-61,1,CL0016,Eukaryota Viridiplantae
A0A126X0F5,45,154,45,156,PF13426.7,LOV,Domain,1,98,104,54.8,9.1E-15,1,CL0183,Eukaryota Viridiplantae
A0A126X0F5,214,252,210,253,PF12937.7,F-box-like,Domain,8,47,48,32.7,0.00000005,1,CL0271,Eukaryota Viridiplantae
A0A126X0F5,302,352,301,352,PF13418.6,Kelch_4,Repeat,2,49,49,43.9,1.7E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X0F5,353,405,353,406,PF13418.6,Kelch_4,Repeat,1,48,49,40.6,1.9E-10,1,CL0186,Eukaryota Viridiplantae
A0A126X0F5,459,510,459,510,PF07646.15,Kelch_2,Repeat,1,49,49,24.5,0.000018,1,CL0186,Eukaryota Viridiplantae
A0A126X0F5,526,573,524,573,PF07646.15,Kelch_2,Repeat,2,49,49,22.6,0.000071,1,CL0186,Eukaryota Viridiplantae
A0A126WWT9,56,156,46,157,PF13426.7,LOV,Domain,8,99,104,53.7,2E-14,1,CL0183,Eukaryota Viridiplantae
A0A126WWT9,205,243,204,250,PF00646.33,F-box,Domain,3,40,48,21.9,0.00012,1,CL0271,Eukaryota Viridiplantae
A0A126WWT9,299,349,298,349,PF13418.6,Kelch_4,Repeat,2,49,49,43,3.3E-11,1,CL0186,Eukaryota Viridiplantae
A0A126WWT9,364,410,363,411,PF13415.6,Kelch_3,Domain,4,48,49,43.8,2.1E-11,1,CL0186,Eukaryota Viridiplantae
A0A126WWT9,413,464,413,464,PF13415.6,Kelch_3,Domain,1,49,49,35,0.000000012,1,CL0186,Eukaryota Viridiplantae
A0A126WWT9,523,570,521,570,PF07646.15,Kelch_2,Repeat,2,49,49,26.4,0.0000047,1,CL0186,Eukaryota Viridiplantae
A0A126WZF3,43,143,35,145,PF13426.7,LOV,Domain,7,98,104,53.5,2.4E-14,1,CL0183,Eukaryota Viridiplantae
A0A126WZF3,195,241,194,242,PF00646.33,F-box,Domain,2,47,48,32.6,0.000000051,1,CL0271,Eukaryota Viridiplantae
A0A126WZF3,293,327,293,341,PF13418.6,Kelch_4,Repeat,3,38,49,28.2,0.0000014,1,CL0186,Eukaryota Viridiplantae
A0A126WZF3,354,403,354,404,PF13415.6,Kelch_3,Domain,1,48,49,32.5,0.000000071,1,CL0186,Eukaryota Viridiplantae
A0A126WZF3,408,457,406,457,PF13415.6,Kelch_3,Domain,3,49,49,24,0.000034,1,CL0186,Eukaryota Viridiplantae
A0A126WZF3,514,559,514,567,PF13418.6,Kelch_4,Repeat,1,44,49,26.2,0.0000058,1,CL0186,Eukaryota Viridiplantae
A0A126WY02,93,185,84,188,PF13426.7,LOV,Domain,9,101,104,69.5,2.4E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WY02,274,558,271,558,PF00069.25,Pkinase,Domain,4,264,264,206,6.7E-61,1,CL0016,Eukaryota Viridiplantae
A0A126WYZ3,46,156,46,159,PF13426.7,LOV,Domain,1,99,104,57.1,1.8E-15,1,CL0183,Eukaryota Viridiplantae
A0A126WYZ3,208,246,205,247,PF12937.7,F-box-like,Domain,8,47,48,34.5,0.000000014,1,CL0271,Eukaryota Viridiplantae
A0A126WYZ3,296,346,295,346,PF13418.6,Kelch_4,Repeat,2,49,49,40.9,1.6E-10,1,CL0186,Eukaryota Viridiplantae
A0A126WYZ3,360,407,358,408,PF13415.6,Kelch_3,Domain,3,48,49,39.4,5.2E-10,1,CL0186,Eukaryota Viridiplantae
A0A126WYZ3,412,461,410,461,PF13415.6,Kelch_3,Domain,3,49,49,23.2,0.000063,1,CL0186,Eukaryota Viridiplantae
A0A126WXL1,268,364,261,365,PF13426.7,LOV,Domain,7,103,104,70.7,1E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WXL1,552,644,543,647,PF13426.7,LOV,Domain,9,101,104,66.6,1.9E-18,1,CL0183,Eukaryota Viridiplantae
A0A126WXL1,732,1018,730,1018,PF00069.25,Pkinase,Domain,3,264,264,209.5,5.7E-62,1,CL0016,Eukaryota Viridiplantae
A0A126X3S4,46,155,46,157,PF13426.7,LOV,Domain,1,98,104,57.6,1.3E-15,1,CL0183,Eukaryota Viridiplantae
A0A126X3S4,217,254,210,255,PF12937.7,F-box-like,Domain,9,47,48,27.9,0.0000016,1,CL0271,Eukaryota Viridiplantae
A0A126X3S4,304,354,303,354,PF13418.6,Kelch_4,Repeat,2,49,49,36,0.000000005,1,CL0186,Eukaryota Viridiplantae
A0A126X3S4,367,415,366,416,PF13415.6,Kelch_3,Domain,2,48,49,32.9,0.000000057,1,CL0186,Eukaryota Viridiplantae
A0A126X3S4,526,578,526,579,PF13418.6,Kelch_4,Repeat,1,48,49,23.1,0.000054,1,CL0186,Eukaryota Viridiplantae
A0A126WZN4,157,253,150,254,PF13426.7,LOV,Domain,7,103,104,74.7,5.9E-21,1,CL0183,Eukaryota Viridiplantae
A0A126WZN4,423,515,414,517,PF13426.7,LOV,Domain,9,101,104,75.3,3.8E-21,1,CL0183,Eukaryota Viridiplantae
A0A126WZN4,603,887,601,887,PF00069.25,Pkinase,Domain,3,264,264,207.3,2.7E-61,1,CL0016,Eukaryota Viridiplantae
