,seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
724,M0FCM8,490,585,489,591,PF02518.26,HATPase_c,Domain,2,106,112,51.2,1.5E-13,1,CL0025,Archaea Euryarchaeota
725,W9XNK2,319,414,309,415,PF13426.7,LOV,Domain,8,103,104,67.7,8.5E-19,1,CL0183,Eukaryota Fungi
726,T0RBD1,19,122,16,122,PF13426.7,LOV,Domain,4,104,104,59.9,2.4E-16,1,CL0183,Bacteria Proteobacteria
727,H0J093,200,307,200,308,PF08448.10,PAS_4,Domain,1,109,110,45.5,7.6E-12,1,CL0183,Bacteria Proteobacteria
728,H0J093,326,430,324,430,PF13426.7,LOV,Domain,3,104,104,82.1,2.9E-23,1,CL0183,Bacteria Proteobacteria
729,H0J093,442,598,442,599,PF00990.21,GGDEF,Domain,1,160,161,184.3,1.3E-54,1,CL0276,Bacteria Proteobacteria
730,H0J093,619,853,618,853,PF00563.20,EAL,Domain,2,238,238,254,1.3E-75,1,CL0276,Bacteria Proteobacteria
731,A0A2W5AF39,42,144,39,145,PF13426.7,LOV,Domain,4,103,104,74,9.4E-21,1,CL0183,Bacteria Proteobacteria
732,A0A2W5AF39,199,284,198,285,PF08447.12,PAS_3,Domain,2,88,89,50.9,1.5E-13,1,CL0183,Bacteria Proteobacteria
733,A0A2W5AF39,346,450,313,452,PF01590.26,GAF,Domain,36,131,133,31.6,0.00000021,1,CL0161,Bacteria Proteobacteria
734,A0A2W5AF39,496,560,494,562,PF00512.25,HisKA,Domain,3,65,67,33,0.000000044,1,CL0025,Bacteria Proteobacteria
735,A0A2W5AF39,604,723,603,725,PF02518.26,HATPase_c,Domain,2,110,112,55.6,6.7E-15,1,CL0025,Bacteria Proteobacteria
736,A0A2W5AF39,750,861,750,862,PF00072.24,Response_reg,Domain,1,111,112,61.4,8.1E-17,1,CL0304,Bacteria Proteobacteria
737,T1NXC3,61,165,61,166,PF08446.11,PAS_2,Domain,1,106,107,86.2,2.2E-24,1,CL0183,Eukaryota Viridiplantae
738,T1NXC3,195,371,195,371,PF01590.26,GAF,Domain,1,133,133,102.1,3.6E-29,1,CL0161,Eukaryota Viridiplantae
739,T1NXC3,384,560,382,565,PF00360.20,PHY,Family,3,176,183,168,1.3E-49,1,CL0161,Eukaryota Viridiplantae
740,T1NXC3,679,775,671,778,PF13426.7,PAS_9,Domain,7,101,104,55.1,7.4E-15,1,CL0183,Eukaryota Viridiplantae
741,T1NXC3,951,1042,941,1045,PF13426.7,LOV,Domain,8,99,104,63,2.5E-17,1,CL0183,Eukaryota Viridiplantae
742,T1NXC3,1127,1412,1125,1412,PF00069.25,Pkinase,Domain,3,264,264,200.8,2.5E-59,1,CL0016,Eukaryota Viridiplantae
743,Q6BCT8,322,418,315,419,PF13426.7,LOV,Domain,7,103,104,71.3,6.8E-20,1,CL0183,Eukaryota Viridiplantae
744,Q6BCT8,615,707,606,710,PF13426.7,LOV,Domain,9,101,104,62.6,3.5E-17,1,CL0183,Eukaryota Viridiplantae
745,Q6BCT8,795,1081,793,1081,PF00069.25,Pkinase,Domain,3,264,264,209.2,7E-62,1,CL0016,Eukaryota Viridiplantae
746,K5C4K8,46,139,36,142,PF13426.7,LOV,Domain,8,101,104,67.3,1.1E-18,1,CL0183,Bacteria Proteobacteria
747,K5C4K8,181,249,181,255,PF07568.12,HisKA_2,Domain,1,69,76,60.8,1E-16,1,CL0025,Bacteria Proteobacteria
748,A0A2W5PGK2,40,135,29,135,PF13426.7,LOV,Domain,9,104,104,68.1,6.8E-19,1,CL0183,Bacteria Proteobacteria
749,A0A2W5PGK2,152,229,152,229,PF07536.14,HWE_HK,Domain,1,83,83,68.4,6.8E-19,1,CL0025,Bacteria Proteobacteria
750,K9GDQ7,283,378,274,379,PF13426.7,LOV,Domain,8,103,104,48.5,8.5E-13,1,CL0183,Eukaryota Fungi
751,J3AQP3,55,150,45,150,PF13426.7,LOV,Domain,8,103,104,68.2,6.1E-19,1,CL0183,Bacteria Proteobacteria
752,J3AQP3,205,290,204,291,PF08447.12,PAS_3,Domain,2,88,89,55.4,5.7E-15,1,CL0183,Bacteria Proteobacteria
753,J3AQP3,320,453,319,457,PF01590.26,GAF,Domain,2,128,133,30.5,0.00000047,1,CL0161,Bacteria Proteobacteria
754,J3AQP3,502,566,500,568,PF00512.25,HisKA,Domain,3,65,67,34.4,0.000000017,1,CL0025,Bacteria Proteobacteria
755,J3AQP3,610,729,609,731,PF02518.26,HATPase_c,Domain,2,110,112,54,2.1E-14,1,CL0025,Bacteria Proteobacteria
756,J3AQP3,755,866,755,867,PF00072.24,Response_reg,Domain,1,111,112,62.3,4.2E-17,1,CL0304,Bacteria Proteobacteria
757,B8KBV9,428,532,426,532,PF13426.7,LOV,Domain,3,104,104,74.2,8E-21,1,CL0183,Bacteria Proteobacteria
758,B8KBV9,571,674,570,675,PF13426.7,PAS_9,Domain,2,103,104,42.7,5.1E-11,1,CL0183,Bacteria Proteobacteria
759,B8KBV9,697,807,696,807,PF00989.25,PAS,Domain,3,113,113,55.1,6.5E-15,1,CL0183,Bacteria Proteobacteria
760,B8KBV9,852,931,851,939,PF08447.12,PAS_3,Domain,2,81,89,48.1,1E-12,1,CL0183,Bacteria Proteobacteria
761,B8KBV9,965,1030,965,1030,PF00512.25,HisKA,Domain,1,67,67,63,1.9E-17,1,CL0025,Bacteria Proteobacteria
762,B8KBV9,1078,1191,1077,1192,PF02518.26,HATPase_c,Domain,2,111,112,108.7,2.2E-31,1,CL0025,Bacteria Proteobacteria
763,B8KBV9,1339,1452,1339,1454,PF00072.24,Response_reg,Domain,1,110,112,85.6,2.6E-24,1,CL0304,Bacteria Proteobacteria
764,B8KBV9,1507,1586,1506,1587,PF01627.23,Hpt,Family,2,84,85,35.4,9.3E-09,1,No_clan,Bacteria Proteobacteria
765,M4Q7C3,46,154,45,156,PF13426.7,LOV,Domain,2,98,104,58.1,8.4E-16,1,CL0183,Eukaryota Viridiplantae
766,M4Q7C3,216,253,212,254,PF12937.7,F-box-like,Domain,9,47,48,29,0.0000007,1,CL0271,Eukaryota Viridiplantae
767,M4Q7C3,303,353,302,353,PF13418.6,Kelch_4,Repeat,2,49,49,42.2,5.9E-11,1,CL0186,Eukaryota Viridiplantae
768,M4Q7C3,368,414,367,415,PF13415.6,Kelch_3,Domain,4,48,49,35.9,6.4E-09,1,CL0186,Eukaryota Viridiplantae
769,M4Q7C3,419,468,417,468,PF13415.6,Kelch_3,Domain,3,49,49,22.3,0.00011,1,CL0186,Eukaryota Viridiplantae
770,M4Q7C3,527,574,525,574,PF07646.15,Kelch_2,Repeat,2,49,49,21.6,0.00015,1,CL0186,Eukaryota Viridiplantae
771,F7ZD60,33,133,31,136,PF13426.7,LOV,Domain,3,100,104,62,5.2E-17,1,CL0183,Bacteria Proteobacteria
772,R9R647,139,235,131,236,PF13426.7,LOV,Domain,7,103,104,71.3,6.6E-20,1,CL0183,Eukaryota Viridiplantae
773,R9R647,414,506,405,509,PF13426.7,LOV,Domain,9,101,104,76.4,1.7E-21,1,CL0183,Eukaryota Viridiplantae
774,K9VLB1,45,141,40,141,PF13426.7,PAS_9,Domain,6,104,104,32.6,0.000000072,1,CL0183,Bacteria Cyanobacteria
775,K9VLB1,178,333,178,333,PF01590.26,GAF,Domain,1,133,133,30.7,0.00000041,1,CL0161,Bacteria Cyanobacteria
776,K9VLB1,355,459,353,459,PF13426.7,LOV,Domain,3,104,104,81.1,5.9E-23,1,CL0183,Bacteria Cyanobacteria
777,K9VLB1,494,631,493,632,PF13185.6,GAF_2,Domain,3,137,138,34.3,0.000000025,1,CL0161,Bacteria Cyanobacteria
778,K9VLB1,659,760,659,769,PF00989.25,PAS,Domain,1,102,113,28.9,0.00000087,1,CL0183,Bacteria Cyanobacteria
779,K9VLB1,783,948,783,950,PF00990.21,GGDEF,Domain,1,159,161,152.2,9.5E-45,1,CL0276,Bacteria Cyanobacteria
780,K9VLB1,991,1060,980,1084,PF00563.20,EAL,Domain,12,81,238,73.8,1.5E-20,1,CL0276,Bacteria Cyanobacteria
781,K9VLB1,1164,1324,1154,1324,PF00563.20,EAL,Domain,83,238,238,147.7,3.9E-43,1,CL0276,Bacteria Cyanobacteria
782,A0A2X2DHW7,75,178,72,178,PF13426.7,LOV,Domain,4,104,104,65.2,5.3E-18,1,CL0183,Bacteria Proteobacteria
783,A0A2X2DHW7,196,258,194,259,PF00512.25,HisKA,Domain,3,65,67,35.8,0.000000006,1,CL0025,Bacteria Proteobacteria
784,A0A2X2DHW7,302,418,301,420,PF02518.26,HATPase_c,Domain,2,110,112,57.3,2E-15,1,CL0025,Bacteria Proteobacteria
785,A0A2X2DHW7,443,553,443,554,PF00072.24,Response_reg,Domain,1,111,112,74,1E-20,1,CL0304,Bacteria Proteobacteria
786,B7KN66,39,133,27,133,PF13426.7,LOV,Domain,10,104,104,65,6.1E-18,1,CL0183,Bacteria Proteobacteria
787,B7KN66,172,244,172,246,PF07568.12,HisKA_2,Domain,1,73,76,73.3,1.3E-20,1,CL0025,Bacteria Proteobacteria
788,N6ZRB5,287,342,286,342,PF00672.25,HAMP,Domain,2,53,53,24.5,0.000025,1,CL0681,Bacteria Proteobacteria
789,N6ZRB5,377,483,376,483,PF13426.7,LOV,Domain,2,104,104,65.4,4.6E-18,1,CL0183,Bacteria Proteobacteria
790,N6ZRB5,497,536,496,556,PF13188.7,PAS_8,Domain,2,45,67,19.3,0.00083,1,CL0183,Bacteria Proteobacteria
791,N6ZRB5,625,690,625,691,PF00512.25,HisKA,Domain,1,66,67,66.4,1.7E-18,1,CL0025,Bacteria Proteobacteria
792,N6ZRB5,737,849,736,850,PF02518.26,HATPase_c,Domain,2,111,112,79,3.6E-22,1,CL0025,Bacteria Proteobacteria
793,W9PF14,303,396,292,397,PF13426.7,LOV,Domain,11,103,104,50.4,2.1E-13,1,CL0183,Eukaryota Fungi
796,L7C999,13,196,13,196,PF01339.17,CheB_methylest,Domain,1,170,170,151.5,1.7E-44,1,No_clan,Bacteria Planctomycetes
797,L7C999,220,271,219,271,PF03705.15,CheR_N,Domain,2,53,53,39.3,3.8E-10,1,No_clan,Bacteria Planctomycetes
798,L7C999,285,472,284,477,PF01739.18,CheR,Domain,2,190,195,155.9,8.8E-46,1,CL0063,Bacteria Planctomycetes
799,L7C999,746,842,745,846,PF00989.25,PAS,Domain,2,103,113,28.7,0.000001,1,CL0183,Bacteria Planctomycetes
800,L7C999,862,968,859,969,PF00989.25,PAS,Domain,4,112,113,28.3,0.0000014,1,CL0183,Bacteria Planctomycetes
801,L7C999,991,1096,990,1096,PF13426.7,LOV,Domain,2,104,104,72.5,2.9E-20,1,CL0183,Bacteria Planctomycetes
802,L7C999,1133,1216,1132,1218,PF08447.12,PAS_3,Domain,3,87,89,51,1.3E-13,1,CL0183,Bacteria Planctomycetes
803,L7C999,1244,1341,1242,1342,PF08448.10,PAS_4,Domain,3,109,110,25.3,0.000014,1,CL0183,Bacteria Planctomycetes
804,L7C999,1360,1427,1360,1427,PF00512.25,HisKA,Domain,1,67,67,53.4,1.9E-14,1,CL0025,Bacteria Planctomycetes
805,L7C999,1475,1587,1474,1588,PF02518.26,HATPase_c,Domain,2,111,112,96.4,1.4E-27,1,CL0025,Bacteria Planctomycetes
806,L7C999,1617,1731,1617,1732,PF00072.24,Response_reg,Domain,1,111,112,81.8,3.8E-23,1,CL0304,Bacteria Planctomycetes
807,U4QTV0,30,176,29,176,PF13185.6,GAF_2,Domain,2,138,138,80.5,1.4E-22,1,CL0161,Bacteria Nitrospirae
808,U4QTV0,368,465,360,465,PF13426.7,LOV,Domain,7,104,104,76.9,1.2E-21,1,CL0183,Bacteria Nitrospirae
809,U4QTV0,485,586,484,587,PF13426.7,PAS_9,Domain,2,103,104,54.2,1.4E-14,1,CL0183,Bacteria Nitrospirae
810,U4QTV0,599,756,599,756,PF00990.21,GGDEF,Domain,1,161,161,159.7,4.9E-47,1,CL0276,Bacteria Nitrospirae
811,U4QTV0,776,1010,775,1010,PF00563.20,EAL,Domain,2,238,238,201.3,1.6E-59,1,CL0276,Bacteria Nitrospirae
812,B6IQQ9,26,121,15,121,PF13426.7,LOV,Domain,9,104,104,65.7,3.5E-18,1,CL0183,Bacteria Proteobacteria
813,B6IQQ9,137,201,137,202,PF00512.25,HisKA,Domain,1,66,67,35.8,5.9E-09,1,CL0025,Bacteria Proteobacteria
814,B6IQQ9,244,355,243,357,PF02518.26,HATPase_c,Domain,2,110,112,75.6,4.1E-21,1,CL0025,Bacteria Proteobacteria
815,K2RM79,226,320,216,321,PF13426.7,LOV,Domain,9,103,104,60.9,1.1E-16,1,CL0183,Eukaryota Fungi
816,A0A2W4TL23,15,120,14,120,PF13426.7,LOV,Domain,2,104,104,72.6,2.7E-20,1,CL0183,Bacteria Proteobacteria
817,A0A2W4TL23,147,306,146,306,PF00990.21,GGDEF,Domain,2,161,161,149.1,8.9E-44,1,CL0276,Bacteria Proteobacteria
818,B1LUV7,51,145,41,146,PF13426.7,LOV,Domain,9,103,104,80.8,7.3E-23,1,CL0183,Bacteria Proteobacteria
819,B1LUV7,162,230,162,231,PF00512.25,HisKA,Domain,1,65,67,36.1,4.8E-09,1,CL0025,Bacteria Proteobacteria
820,B1LUV7,276,394,273,395,PF02518.26,HATPase_c,Domain,4,111,112,63.8,1.9E-17,1,CL0025,Bacteria Proteobacteria
821,B1LUV7,417,528,417,529,PF00072.24,Response_reg,Domain,1,111,112,66.3,2.4E-18,1,CL0304,Bacteria Proteobacteria
822,M0JKW4,19,117,19,130,PF00072.24,Response_reg,Domain,1,97,112,53.2,2.9E-14,1,CL0304,Archaea Euryarchaeota
823,M0JKW4,167,272,167,273,PF13426.7,LOV,Domain,1,103,104,80.6,8.5E-23,1,CL0183,Archaea Euryarchaeota
824,M0JKW4,297,396,296,396,PF13426.7,PAS_9,Domain,2,104,104,49.6,3.8E-13,1,CL0183,Archaea Euryarchaeota
825,M0JKW4,411,469,410,471,PF00512.25,HisKA,Domain,2,65,67,49.4,3.4E-13,1,CL0025,Archaea Euryarchaeota
826,M0JKW4,509,639,508,639,PF02518.26,HATPase_c,Domain,2,109,112,59.8,3.4E-16,1,CL0025,Archaea Euryarchaeota
827,D7KVS5,66,167,58,168,PF13426.7,LOV,Domain,7,99,104,60.6,1.4E-16,1,CL0183,Eukaryota Viridiplantae
828,D7KVS5,309,359,308,359,PF13418.6,Kelch_4,Repeat,2,49,49,42.1,6.3E-11,1,CL0186,Eukaryota Viridiplantae
829,D7KVS5,374,421,373,421,PF13415.6,Kelch_3,Domain,4,49,49,44.9,9.7E-12,1,CL0186,Eukaryota Viridiplantae
830,D7KVS5,423,474,423,474,PF13415.6,Kelch_3,Domain,1,49,49,33.7,0.000000031,1,CL0186,Eukaryota Viridiplantae
831,D7KVS5,528,575,527,575,PF07646.15,Kelch_2,Repeat,2,49,49,24.3,0.000021,1,CL0186,Eukaryota Viridiplantae
832,M0D005,111,216,110,216,PF13426.7,LOV,Domain,2,104,104,73.3,1.6E-20,1,CL0183,Archaea Euryarchaeota
833,M0D005,235,343,235,344,PF08448.10,PAS_4,Domain,1,109,110,69.3,3E-19,1,CL0183,Archaea Euryarchaeota
834,M0D005,365,465,364,465,PF13426.7,PAS_9,Domain,2,104,104,48.3,9.8E-13,1,CL0183,Archaea Euryarchaeota
835,M0D005,477,585,477,586,PF08448.10,PAS_4,Domain,1,109,110,88.3,3.7E-25,1,CL0183,Archaea Euryarchaeota
836,M0D005,609,716,609,717,PF08448.10,PAS_4,Domain,1,109,110,46.2,4.4E-12,1,CL0183,Archaea Euryarchaeota
837,M0D005,727,837,727,837,PF00989.25,PAS,Domain,1,113,113,70.5,1.1E-19,1,CL0183,Archaea Euryarchaeota
838,M0D005,852,961,852,961,PF00989.25,PAS,Domain,1,113,113,78.2,4.5E-22,1,CL0183,Archaea Euryarchaeota
839,M0D005,979,1083,978,1084,PF08448.10,PAS_4,Domain,2,109,110,41.7,1.1E-10,1,CL0183,Archaea Euryarchaeota
840,M0D005,1119,1203,1118,1204,PF08447.12,PAS_3,Domain,2,88,89,50,2.8E-13,1,CL0183,Archaea Euryarchaeota
841,M0D005,1407,1546,1405,1547,PF13185.6,GAF_2,Domain,3,137,138,47.3,2.4E-12,1,CL0161,Archaea Euryarchaeota
842,M0D005,1558,1720,1558,1723,PF15915.5,BAT,Domain,1,152,156,125.7,1.5E-36,1,No_clan,Archaea Euryarchaeota
843,M0D005,1729,1780,1729,1781,PF04967.12,HTH_10,Domain,1,52,53,58.1,5.6E-16,1,CL0123,Archaea Euryarchaeota
844,X6JSB2,39,143,37,143,PF13426.7,LOV,Domain,3,104,104,72.8,2.2E-20,1,CL0183,Bacteria Proteobacteria
845,X6JSB2,182,255,182,257,PF07568.12,HisKA_2,Domain,1,74,76,80.9,5.2E-23,1,CL0025,Bacteria Proteobacteria
846,X6JSB2,281,342,276,375,PF02518.26,HATPase_c,Domain,6,78,112,30.3,0.00000047,1,CL0025,Bacteria Proteobacteria
847,V4MY42,204,300,197,301,PF13426.7,LOV,Domain,7,103,104,63.1,2.4E-17,1,CL0183,Eukaryota Viridiplantae
848,V4MY42,484,576,475,579,PF13426.7,LOV,Domain,9,101,104,72.2,3.6E-20,1,CL0183,Eukaryota Viridiplantae
849,V4MY42,665,906,662,919,PF00069.25,Pkinase,Domain,4,212,264,187.8,2.3E-55,1,CL0016,Eukaryota Viridiplantae
850,A0A2X0LR65,394,498,382,499,PF13426.7,LOV,Domain,10,103,104,57.6,1.2E-15,1,CL0183,Eukaryota Fungi
851,A0A2X0LR65,619,696,618,704,PF08447.12,PAS_3,Domain,2,79,89,47.3,2E-12,1,CL0183,Eukaryota Fungi
852,A0A2X0LR65,1016,1049,1016,1051,PF00320.27,GATA,Domain,1,34,36,46.2,2.4E-12,1,CL0167,Eukaryota Fungi
853,I1IL76,66,166,58,168,PF13426.7,LOV,Domain,7,98,104,52.4,5.1E-14,1,CL0183,Eukaryota Viridiplantae
854,I1IL76,216,258,215,262,PF00646.33,F-box,Domain,3,44,48,26.2,0.0000052,1,CL0271,Eukaryota Viridiplantae
855,I1IL76,310,360,309,360,PF13418.6,Kelch_4,Repeat,2,49,49,44,1.6E-11,1,CL0186,Eukaryota Viridiplantae
856,I1IL76,375,421,374,422,PF13415.6,Kelch_3,Domain,4,48,49,40.1,3.1E-10,1,CL0186,Eukaryota Viridiplantae
857,I1IL76,424,473,424,473,PF13415.6,Kelch_3,Domain,1,49,49,27.9,0.000002,1,CL0186,Eukaryota Viridiplantae
858,I1IL76,524,576,524,577,PF13418.6,Kelch_4,Repeat,1,48,49,20.5,0.00037,1,CL0186,Eukaryota Viridiplantae
859,F6HPF4,41,131,28,135,PF13426.7,LOV,Domain,11,100,104,58.4,7E-16,1,CL0183,Eukaryota Viridiplantae
860,F6HPF4,256,350,254,357,PF13426.7,PAS_9,Domain,3,94,104,55.3,6.6E-15,1,CL0183,Eukaryota Viridiplantae
861,I4JY51,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,78.6,3.6E-22,1,CL0183,Bacteria Proteobacteria
862,L1JB19,33,112,23,119,PF13426.7,LOV,Domain,9,88,104,61.7,6.6E-17,1,CL0183,Eukaryota Cryptophyta
863,A0A2V4VW42,46,140,35,141,PF13426.7,LOV,Domain,9,103,104,68.2,6.3E-19,1,CL0183,Bacteria Proteobacteria
864,A0A2V4VW42,180,253,180,255,PF07568.12,HisKA_2,Domain,1,74,76,58.7,4.5E-16,1,CL0025,Bacteria Proteobacteria
865,U3M7T2,4,50,2,52,PF07716.15,bZIP_2,Family,4,49,54,29.7,0.0000005,1,CL0018,Eukaryota Stramenopiles
866,U3M7T2,125,197,116,200,PF13426.7,LOV,Domain,10,82,104,44.4,1.5E-11,1,CL0183,Eukaryota Stramenopiles
867,A0A2W7SSP2,26,104,16,116,PF13426.7,LOV,Domain,7,85,104,47.5,1.7E-12,1,CL0183,Bacteria Proteobacteria
868,A0A2V1H6M6,186,294,186,295,PF08448.10,PAS_4,Domain,1,109,110,45.5,7.5E-12,1,CL0183,Bacteria Proteobacteria
869,A0A2V1H6M6,311,416,311,416,PF13426.7,LOV,Domain,1,104,104,85.3,2.9E-24,1,CL0183,Bacteria Proteobacteria
870,A0A2V1H6M6,429,585,428,585,PF00990.21,GGDEF,Domain,2,161,161,145.3,1.3E-42,1,CL0276,Bacteria Proteobacteria
871,A0A2V1H6M6,606,841,605,841,PF00563.20,EAL,Domain,2,238,238,253.6,1.8E-75,1,CL0276,Bacteria Proteobacteria
872,X0AL29,357,464,348,465,PF13426.7,LOV,Domain,7,103,104,64.2,1E-17,1,CL0183,Eukaryota Fungi
873,X0AL29,557,632,556,640,PF08447.12,PAS_3,Domain,2,81,89,45,1E-11,1,CL0183,Eukaryota Fungi
874,X0AL29,875,908,875,910,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
875,F0LEX8,48,149,46,150,PF13426.7,LOV,Domain,3,103,104,61.7,6.2E-17,1,CL0183,Bacteria Proteobacteria
876,F0LEX8,162,309,162,311,PF00990.21,GGDEF,Domain,1,157,161,51,1.3E-13,1,CL0276,Bacteria Proteobacteria
877,F0LEX8,333,568,332,568,PF00563.20,EAL,Domain,2,238,238,217.1,2.4E-64,1,CL0276,Bacteria Proteobacteria
878,B0T3W0,50,145,39,145,PF13426.7,LOV,Domain,9,104,104,76,2.2E-21,1,CL0183,Bacteria Proteobacteria
879,B0T3W0,162,238,162,239,PF07536.14,HWE_HK,Domain,1,82,83,63.6,2E-17,1,CL0025,Bacteria Proteobacteria
880,T2IIJ1,100,205,99,205,PF13426.7,LOV,Domain,2,104,104,82.5,2.2E-23,1,CL0183,Bacteria Cyanobacteria
881,M0EGK2,7,114,7,120,PF00072.24,Response_reg,Domain,1,108,112,75.9,2.6E-21,1,CL0304,Archaea Euryarchaeota
882,M0EGK2,134,247,134,247,PF00989.25,PAS,Domain,1,113,113,44.2,1.6E-11,1,CL0183,Archaea Euryarchaeota
883,M0EGK2,268,374,268,374,PF13426.7,LOV,Domain,1,104,104,76.5,1.7E-21,1,CL0183,Archaea Euryarchaeota
884,M0EGK2,390,449,388,450,PF00512.25,HisKA,Domain,3,66,67,40.4,2.2E-10,1,CL0025,Archaea Euryarchaeota
885,M0EGK2,488,583,487,589,PF02518.26,HATPase_c,Domain,2,106,112,52.1,8.1E-14,1,CL0025,Archaea Euryarchaeota
886,A0A2W7JAV0,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,73.3,1.6E-20,1,CL0183,Bacteria Proteobacteria
887,D7CV48,29,122,18,123,PF13426.7,LOV,Domain,9,103,104,74.2,8.4E-21,1,CL0183,Bacteria Deinococcus-Thermus
888,D7CV48,158,250,143,250,PF13426.7,PAS_9,Domain,12,104,104,65.2,5.3E-18,1,CL0183,Bacteria Deinococcus-Thermus
889,D7CV48,265,330,265,332,PF07730.13,HisKA_3,Domain,1,66,68,42.2,8.8E-11,1,CL0025,Bacteria Deinococcus-Thermus
890,D7CV48,373,461,370,465,PF02518.26,HATPase_c,Domain,4,108,112,31.6,0.00000019,1,CL0025,Bacteria Deinococcus-Thermus
891,S8ATE7,310,405,301,406,PF13426.7,LOV,Domain,8,103,104,54.3,1.3E-14,1,CL0183,Eukaryota Fungi
892,C7YLR0,50,143,39,150,PF13426.7,LOV,Domain,9,93,104,51.1,1.3E-13,1,CL0183,Eukaryota Fungi
893,A0A2V3UL81,52,146,41,147,PF13426.7,LOV,Domain,9,103,104,68.9,3.6E-19,1,CL0183,Bacteria Proteobacteria
894,A0A2V3UL81,277,395,274,397,PF02518.26,HATPase_c,Domain,4,110,112,65.7,5E-18,1,CL0025,Bacteria Proteobacteria
895,A0A2V3UL81,419,530,419,531,PF00072.24,Response_reg,Domain,1,111,112,62.3,4.2E-17,1,CL0304,Bacteria Proteobacteria
896,N4UZ09,274,371,265,371,PF13426.7,LOV,Domain,7,104,104,55.2,6.8E-15,1,CL0183,Eukaryota Fungi
897,M4UIH4,305,354,302,356,PF00672.25,HAMP,Domain,4,51,53,28.7,0.0000013,1,CL0681,Bacteria Proteobacteria
898,M4UIH4,418,481,407,483,PF08447.12,PAS_3,Domain,25,87,89,30,0.00000046,1,CL0183,Bacteria Proteobacteria
899,M4UIH4,525,609,523,610,PF08447.12,PAS_3,Domain,3,88,89,35.6,8.3E-09,1,CL0183,Bacteria Proteobacteria
900,M4UIH4,643,740,634,740,PF13426.7,LOV,Domain,7,104,104,60.5,1.5E-16,1,CL0183,Bacteria Proteobacteria
901,M4UIH4,752,904,752,904,PF00990.21,GGDEF,Domain,1,161,161,136.5,6.5E-40,1,CL0276,Bacteria Proteobacteria
902,M4UIH4,925,1160,923,1160,PF00563.20,EAL,Domain,3,238,238,238.4,7.3E-71,1,CL0276,Bacteria Proteobacteria
903,C1FHA4,225,322,216,322,PF13426.7,LOV,Domain,7,104,104,62.5,3.7E-17,1,CL0183,Eukaryota Viridiplantae
904,C1FHA4,346,410,346,411,PF00512.25,HisKA,Domain,1,66,67,61.3,6.8E-17,1,CL0025,Eukaryota Viridiplantae
905,C1FHA4,458,649,458,651,PF02518.26,HATPase_c,Domain,1,109,112,65,7.7E-18,1,CL0025,Eukaryota Viridiplantae
906,C1FHA4,962,1076,962,1080,PF00072.24,Response_reg,Domain,1,108,112,67.7,9.3E-19,1,CL0304,Eukaryota Viridiplantae
907,R1DFY3,671,765,665,767,PF13426.7,PAS_9,Domain,6,98,104,33,0.000000057,1,CL0183,Eukaryota Haptophyceae
908,R1DFY3,1016,1119,1014,1120,PF13426.7,LOV,Domain,3,103,104,58.8,5.2E-16,1,CL0183,Eukaryota Haptophyceae
909,E7CH09,360,467,351,468,PF13426.7,LOV,Domain,7,103,104,63.1,2.4E-17,1,CL0183,Eukaryota Fungi
910,E7CH09,560,635,559,643,PF08447.12,PAS_3,Domain,2,81,89,44.9,1E-11,1,CL0183,Eukaryota Fungi
911,E7CH09,878,911,878,913,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
912,M7WWJ1,380,494,377,496,PF13426.7,LOV,Domain,4,102,104,60.2,1.8E-16,1,CL0183,Eukaryota Fungi
913,M7WWJ1,623,702,622,708,PF08447.12,PAS_3,Domain,2,81,89,45.1,9E-12,1,CL0183,Eukaryota Fungi
914,M7WWJ1,1015,1048,1015,1050,PF00320.27,GATA,Domain,1,34,36,48.1,6.2E-13,1,CL0167,Eukaryota Fungi
915,M0NND4,24,129,24,134,PF00072.24,Response_reg,Domain,1,103,112,69.4,2.6E-19,1,CL0304,Archaea Euryarchaeota
916,M0NND4,165,250,164,257,PF13426.7,PAS_9,Domain,2,88,104,43.6,2.9E-11,1,CL0183,Archaea Euryarchaeota
917,M0NND4,291,386,280,386,PF13426.7,LOV,Domain,9,104,104,76.3,1.8E-21,1,CL0183,Archaea Euryarchaeota
918,M0NND4,405,512,405,512,PF08448.10,PAS_4,Domain,1,110,110,40.6,2.4E-10,1,CL0183,Archaea Euryarchaeota
919,M0NND4,524,582,523,584,PF00512.25,HisKA,Domain,2,65,67,42,7E-11,1,CL0025,Archaea Euryarchaeota
920,M0NND4,622,717,621,719,PF02518.26,HATPase_c,Domain,2,106,112,56.5,3.3E-15,1,CL0025,Archaea Euryarchaeota
921,N6XKW8,394,487,382,488,PF13426.7,PAS_9,Domain,9,103,104,17.2,0.0044,1,CL0183,Bacteria Proteobacteria
922,N6XKW8,496,605,494,606,PF00989.25,PAS,Domain,3,112,113,54.8,8.2E-15,1,CL0183,Bacteria Proteobacteria
