,seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
1193,A0A1H0IPJ8,22,123,18,123,PF13426.7,LOV,Domain,6,104,104,87.8,4.9E-25,1,CL0183,Bacteria Firmicutes
1194,A0A1H0IPJ8,146,246,143,249,PF01740.21,STAS,Domain,4,114,117,33.7,0.000000022,1,CL0502,Bacteria Firmicutes
1195,A0A1G7TUN6,26,118,17,122,PF13426.7,LOV,Domain,8,100,104,73.9,1E-20,1,CL0183,Bacteria Proteobacteria
1196,A0A1I3HXK1,65,160,59,161,PF13426.7,LOV,Domain,8,103,104,63.4,1.9E-17,1,CL0183,Bacteria Proteobacteria
1197,A0A1I3HXK1,174,241,174,250,PF13188.7,PAS_8,Domain,1,59,67,31.1,0.00000017,1,CL0183,Bacteria Proteobacteria
1198,A0A1I3HXK1,330,399,327,402,PF08447.12,PAS_3,Domain,4,75,89,51.9,6.9E-14,1,CL0183,Bacteria Proteobacteria
1199,A0A1I3HXK1,430,493,428,494,PF00512.25,HisKA,Domain,3,66,67,36.7,3.1E-09,1,CL0025,Bacteria Proteobacteria
1200,A0A1I3HXK1,544,662,543,664,PF02518.26,HATPase_c,Domain,2,110,112,63.9,1.8E-17,1,CL0025,Bacteria Proteobacteria
1201,A0A1I3HXK1,687,793,687,796,PF00072.24,Response_reg,Domain,1,109,112,55.3,6.4E-15,1,CL0304,Bacteria Proteobacteria
1202,A0A1L9SFY1,257,352,248,353,PF13426.7,LOV,Domain,8,103,104,50.5,1.9E-13,1,CL0183,Eukaryota Fungi
1203,A0A1H5FTH1,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,73,2E-20,1,CL0183,Bacteria Proteobacteria
1204,A0A1V6QHJ9,335,430,326,431,PF13426.7,LOV,Domain,8,103,104,50.1,2.7E-13,1,CL0183,Eukaryota Fungi
1205,A0A1H3NT70,6,86,1,93,PF00989.25,PAS,Domain,11,87,113,33.3,0.000000039,1,CL0183,Archaea Euryarchaeota
1206,A0A1H3NT70,129,232,127,233,PF13426.7,LOV,Domain,3,103,104,83.1,1.4E-23,1,CL0183,Archaea Euryarchaeota
1207,A0A1H3NT70,254,355,252,355,PF13426.7,PAS_9,Domain,3,104,104,61.7,6.3E-17,1,CL0183,Archaea Euryarchaeota
1208,A0A1H3NT70,474,576,470,578,PF02518.26,HATPase_c,Domain,6,110,112,50.8,2E-13,1,CL0025,Archaea Euryarchaeota
1209,A0A1G7TRK7,7,118,7,119,PF00072.24,Response_reg,Domain,1,111,112,91.1,4.9E-26,1,CL0304,Bacteria Proteobacteria
1210,A0A1G7TRK7,201,337,200,338,PF13185.6,GAF_2,Domain,2,137,138,45.7,7.5E-12,1,CL0161,Bacteria Proteobacteria
1211,A0A1G7TRK7,368,483,368,483,PF08448.10,PAS_4,Domain,1,110,110,41,1.8E-10,1,CL0183,Bacteria Proteobacteria
1212,A0A1G7TRK7,500,605,499,605,PF13426.7,LOV,Domain,2,104,104,80.2,1.1E-22,1,CL0183,Bacteria Proteobacteria
1213,A0A1G7TRK7,617,774,617,774,PF00990.21,GGDEF,Domain,1,161,161,167.8,1.6E-49,1,CL0276,Bacteria Proteobacteria
1214,A0A1G7TRK7,794,1027,793,1027,PF00563.20,EAL,Domain,2,238,238,247.8,9.9E-74,1,CL0276,Bacteria Proteobacteria
1215,A0A1G7TRK7,1058,1167,1057,1168,PF00072.24,Response_reg,Domain,2,111,112,68.6,4.7E-19,1,CL0304,Bacteria Proteobacteria
1216,A0A1E5QCE6,22,59,21,86,PF13188.7,PAS_8,Domain,3,42,67,20.1,0.00048,1,CL0183,Bacteria Cyanobacteria
1217,A0A1E5QCE6,145,250,144,250,PF13426.7,LOV,Domain,2,104,104,88.5,2.9E-25,1,CL0183,Bacteria Cyanobacteria
1218,A0A1E5QCE6,288,383,287,384,PF00512.25,HisKA,Domain,2,66,67,42,7.2E-11,1,CL0025,Bacteria Cyanobacteria
1219,A0A1E5QCE6,432,563,429,564,PF02518.26,HATPase_c,Domain,4,110,112,74.7,8E-21,1,CL0025,Bacteria Cyanobacteria
1220,A0A1Z1FCB3,52,156,50,156,PF13426.7,LOV,Domain,3,104,104,75.2,3.9E-21,1,CL0183,Bacteria Proteobacteria
1221,A0A1Z1FCB3,173,252,173,254,PF07536.14,HWE_HK,Domain,1,81,83,42,1.2E-10,1,CL0025,Bacteria Proteobacteria
1222,A0A1E7FU48,8,50,6,58,PF00170.21,bZIP_1,Family,8,50,64,33.6,0.000000031,1,CL0018,Eukaryota Stramenopiles
1223,A0A1E7FU48,123,216,114,217,PF13426.7,LOV,Domain,9,102,104,60.2,1.9E-16,1,CL0183,Eukaryota Stramenopiles
1224,A0A1X7S749,428,535,419,536,PF13426.7,LOV,Domain,7,103,104,61.7,6.5E-17,1,CL0183,Eukaryota Fungi
1225,A0A1X7S749,628,701,626,709,PF08447.12,PAS_3,Domain,4,81,89,41.7,1.1E-10,1,CL0183,Eukaryota Fungi
1226,A0A1X7S749,740,804,734,829,PF13426.7,PAS_9,Domain,9,74,104,13.3,0.074,1,CL0183,Eukaryota Fungi
1227,A0A1X7S749,964,996,964,999,PF00320.27,GATA,Domain,1,33,36,51.4,5.7E-14,1,CL0167,Eukaryota Fungi
1228,A0A1Z4KIN7,213,318,212,318,PF13426.7,LOV,Domain,2,104,104,75.6,3.1E-21,1,CL0183,Bacteria Cyanobacteria
1229,A0A1Z4KIN7,331,439,331,441,PF00989.25,PAS,Domain,1,111,113,55.9,3.7E-15,1,CL0183,Bacteria Cyanobacteria
1230,A0A1Z4KIN7,487,573,486,573,PF08447.12,PAS_3,Domain,2,89,89,73.4,1.3E-20,1,CL0183,Bacteria Cyanobacteria
1231,A0A1Z4KIN7,590,746,590,747,PF00990.21,GGDEF,Domain,1,159,161,166.6,3.5E-49,1,CL0276,Bacteria Cyanobacteria
1232,A0A1Z4KIN7,769,1005,767,1005,PF00563.20,EAL,Domain,3,238,238,262,4.5E-78,1,CL0276,Bacteria Cyanobacteria
1233,A0A1Z4NND7,19,66,12,69,PF00571.28,CBS,Domain,8,54,57,30.4,0.00000039,1,No_clan,Bacteria Cyanobacteria
1234,A0A1Z4NND7,149,249,148,252,PF08448.10,PAS_4,Domain,2,107,110,31.1,0.00000022,1,CL0183,Bacteria Cyanobacteria
1235,A0A1Z4NND7,285,369,284,370,PF08447.12,PAS_3,Domain,2,88,89,48.9,6.2E-13,1,CL0183,Bacteria Cyanobacteria
1236,A0A1Z4NND7,414,502,414,503,PF08447.12,PAS_3,Domain,1,87,89,43.6,2.8E-11,1,CL0183,Bacteria Cyanobacteria
1237,A0A1Z4NND7,523,628,522,632,PF00989.25,PAS,Domain,2,106,113,46.7,2.7E-12,1,CL0183,Bacteria Cyanobacteria
1238,A0A1Z4NND7,656,765,656,766,PF08448.10,PAS_4,Domain,1,109,110,70.3,1.4E-19,1,CL0183,Bacteria Cyanobacteria
1239,A0A1Z4NND7,783,883,782,883,PF13426.7,PAS_9,Domain,2,104,104,40.1,3.4E-10,1,CL0183,Bacteria Cyanobacteria
1240,A0A1Z4NND7,912,1008,903,1008,PF13426.7,LOV,Domain,8,104,104,64,1.2E-17,1,CL0183,Bacteria Cyanobacteria
1241,A0A1Z4NND7,1047,1131,1045,1132,PF08447.12,PAS_3,Domain,3,87,89,58.8,4.7E-16,1,CL0183,Bacteria Cyanobacteria
1242,A0A1Z4NND7,1160,1227,1159,1227,PF00512.25,HisKA,Domain,2,67,67,49.4,3.5E-13,1,CL0025,Bacteria Cyanobacteria
1243,A0A1Z4NND7,1273,1380,1272,1382,PF02518.26,HATPase_c,Domain,2,110,112,95.6,2.5E-27,1,CL0025,Bacteria Cyanobacteria
1244,A0A1U8KYL4,60,167,57,168,PF13426.7,LOV,Domain,4,99,104,60.8,1.3E-16,1,CL0183,Eukaryota Viridiplantae
1245,A0A1U8KYL4,215,253,214,260,PF00646.33,F-box,Domain,3,40,48,22.7,0.000067,1,CL0271,Eukaryota Viridiplantae
1246,A0A1U8KYL4,309,359,308,359,PF13418.6,Kelch_4,Repeat,2,49,49,39.4,4.3E-10,1,CL0186,Eukaryota Viridiplantae
1247,A0A1U8KYL4,374,421,373,421,PF13415.6,Kelch_3,Domain,4,49,49,43.9,2E-11,1,CL0186,Eukaryota Viridiplantae
1248,A0A1U8KYL4,423,474,423,474,PF13415.6,Kelch_3,Domain,1,49,49,36.4,4.4E-09,1,CL0186,Eukaryota Viridiplantae
1249,A0A1S2DFF7,15,120,15,121,PF13426.7,LOV,Domain,1,103,104,80.8,7.2E-23,1,CL0183,Bacteria Proteobacteria
1250,A0A1G3HI57,100,204,98,204,PF13426.7,LOV,Domain,3,104,104,73.6,1.2E-20,1,CL0183,Bacteria Proteobacteria
1251,A0A1G3HI57,216,378,216,378,PF00990.21,GGDEF,Domain,1,161,161,168.7,8.3E-50,1,CL0276,Bacteria Proteobacteria
1252,A0A1G3HI57,399,633,397,633,PF00563.20,EAL,Domain,3,238,238,253.5,1.8E-75,1,CL0276,Bacteria Proteobacteria
1253,A0A1G7N2U3,40,133,30,134,PF13426.7,LOV,Domain,9,103,104,65.1,5.5E-18,1,CL0183,Bacteria Proteobacteria
1254,A0A1G7N2U3,154,256,153,256,PF13426.7,PAS_9,Domain,2,104,104,68.4,5.2E-19,1,CL0183,Bacteria Proteobacteria
1255,A0A1G7N2U3,268,426,268,426,PF00990.21,GGDEF,Domain,1,161,161,151.7,1.4E-44,1,CL0276,Bacteria Proteobacteria
1256,A0A1G7N2U3,446,678,443,678,PF00563.20,EAL,Domain,4,238,238,199.4,6.1E-59,1,CL0276,Bacteria Proteobacteria
1257,A0A1J4U350,34,132,25,132,PF13426.7,LOV,Domain,7,104,104,70.4,1.3E-19,1,CL0183,Bacteria Proteobacteria
1258,A0A1W1VVQ3,31,127,22,128,PF13426.7,LOV,Domain,7,103,104,70.9,8.7E-20,1,CL0183,Bacteria Deinococcus-Thermus
1259,A0A1W1VVQ3,147,247,147,248,PF08448.10,PAS_4,Domain,1,109,110,44.4,1.6E-11,1,CL0183,Bacteria Deinococcus-Thermus
1260,A0A1W1VVQ3,258,316,258,328,PF13188.7,PAS_8,Domain,1,57,67,26.1,0.0000065,1,CL0183,Bacteria Deinococcus-Thermus
1261,A0A1W1VVQ3,413,483,412,488,PF08447.12,PAS_3,Domain,2,74,89,50.8,1.5E-13,1,CL0183,Bacteria Deinococcus-Thermus
1262,A0A1W1VVQ3,510,619,508,619,PF00989.25,PAS,Domain,3,113,113,57.7,1E-15,1,CL0183,Bacteria Deinococcus-Thermus
1263,A0A1W1VVQ3,658,797,656,797,PF13185.6,GAF_2,Domain,3,138,138,56.3,4.1E-15,1,CL0161,Bacteria Deinococcus-Thermus
1264,A0A1W1VVQ3,885,945,885,946,PF13487.6,HD_5,Domain,1,62,64,56,3.5E-15,1,CL0237,Bacteria Deinococcus-Thermus
1265,A0A1G8QJ96,37,138,33,139,PF13426.7,LOV,Domain,5,103,104,71.1,7.5E-20,1,CL0183,Bacteria Proteobacteria
1266,A0A1G8QJ96,155,222,155,223,PF00512.25,HisKA,Domain,1,65,67,29,0.00000082,1,CL0025,Bacteria Proteobacteria
1267,A0A1G8QJ96,266,388,265,390,PF02518.26,HATPase_c,Domain,2,110,112,69.8,2.5E-19,1,CL0025,Bacteria Proteobacteria
1268,A0A1G8QJ96,411,522,411,523,PF00072.24,Response_reg,Domain,1,111,112,60.7,1.4E-16,1,CL0304,Bacteria Proteobacteria
1269,A0A1G9EIY3,24,165,21,165,PF13185.6,GAF_2,Domain,4,137,138,48.5,1E-12,1,CL0161,Bacteria Proteobacteria
1270,A0A1G9EIY3,189,293,185,293,PF08448.10,PAS_4,Domain,5,110,110,49.5,4.3E-13,1,CL0183,Bacteria Proteobacteria
1271,A0A1G9EIY3,309,414,309,415,PF13426.7,LOV,Domain,1,103,104,76.2,2E-21,1,CL0183,Bacteria Proteobacteria
1272,A0A1G9EIY3,427,584,427,584,PF00990.21,GGDEF,Domain,1,161,161,149.1,8.7E-44,1,CL0276,Bacteria Proteobacteria
1273,A0A1G9EIY3,605,839,603,839,PF00563.20,EAL,Domain,3,238,238,243.8,1.7E-72,1,CL0276,Bacteria Proteobacteria
1274,A0A1Q4R262,212,350,211,350,PF01590.26,GAF,Domain,2,133,133,46.3,6.3E-12,1,CL0161,Bacteria Cyanobacteria
1275,A0A1Q4R262,372,476,370,476,PF13426.7,LOV,Domain,3,104,104,72.1,3.7E-20,1,CL0183,Bacteria Cyanobacteria
1276,A0A1Q4R262,513,595,511,596,PF08447.12,PAS_3,Domain,3,86,89,40.9,1.9E-10,1,CL0183,Bacteria Cyanobacteria
1277,A0A1Q4R262,615,773,615,773,PF00990.21,GGDEF,Domain,1,161,161,172.6,5.2E-51,1,CL0276,Bacteria Cyanobacteria
1278,A0A1Q4R262,793,1028,792,1029,PF00563.20,EAL,Domain,2,236,238,130.9,5.4E-38,1,CL0276,Bacteria Cyanobacteria
1279,A0A1I4SAR7,25,130,24,130,PF13426.7,LOV,Domain,2,104,104,75.3,3.7E-21,1,CL0183,Bacteria Proteobacteria
1280,A0A1G7N0P0,21,126,20,126,PF13426.7,LOV,Domain,2,104,104,67.9,7.4E-19,1,CL0183,Bacteria Proteobacteria
1281,A0A1M8VDH0,5,101,4,113,PF00989.25,PAS,Domain,2,99,113,48.4,8.2E-13,1,CL0183,Bacteria Actinobacteria
1282,A0A1M8VDH0,142,246,141,247,PF13426.7,LOV,Domain,2,103,104,74.9,4.9E-21,1,CL0183,Bacteria Actinobacteria
1283,A0A1M8VDH0,302,485,302,486,PF07228.12,SpoIIE,Family,1,192,193,96.2,2.3E-27,1,CL0238,Bacteria Actinobacteria
1284,A0A1X2HV62,63,167,51,168,PF13426.7,LOV,Domain,10,103,104,55.7,4.8E-15,1,CL0183,Eukaryota Fungi
1285,A0A1X2HV62,267,345,266,352,PF08447.12,PAS_3,Domain,2,81,89,50.7,1.7E-13,1,CL0183,Eukaryota Fungi
1286,A0A1X2HV62,557,589,557,592,PF00320.27,GATA,Domain,1,33,36,52.5,2.6E-14,1,CL0167,Eukaryota Fungi
1287,A0A1I4GM00,51,145,41,146,PF13426.7,LOV,Domain,9,103,104,77.8,6.4E-22,1,CL0183,Bacteria Proteobacteria
1288,A0A1I4GM00,162,230,162,232,PF00512.25,HisKA,Domain,1,65,67,35.7,6.7E-09,1,CL0025,Bacteria Proteobacteria
1289,A0A1I4GM00,276,393,273,394,PF02518.26,HATPase_c,Domain,4,111,112,64.5,1.1E-17,1,CL0025,Bacteria Proteobacteria
1290,A0A1I4GM00,416,527,416,528,PF00072.24,Response_reg,Domain,1,111,112,66.8,1.8E-18,1,CL0304,Bacteria Proteobacteria
1291,A0A1X7MXM1,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,78.9,2.8E-22,1,CL0183,Bacteria Proteobacteria
1292,A0A1U8IED6,155,251,148,252,PF13426.7,LOV,Domain,7,103,104,64.8,7.2E-18,1,CL0183,Eukaryota Viridiplantae
1293,A0A1U8IED6,436,528,427,531,PF13426.7,LOV,Domain,9,101,104,75,4.6E-21,1,CL0183,Eukaryota Viridiplantae
1294,A0A1U8IED6,616,900,614,900,PF00069.25,Pkinase,Domain,3,264,264,209.7,4.8E-62,1,CL0016,Eukaryota Viridiplantae
1295,A0A1G9U7B3,65,160,58,161,PF13426.7,LOV,Domain,8,103,104,62.2,4.4E-17,1,CL0183,Bacteria Proteobacteria
1296,A0A1G9U7B3,174,234,174,248,PF13188.7,PAS_8,Domain,1,57,67,29.8,0.00000043,1,CL0183,Bacteria Proteobacteria
1297,A0A1G9U7B3,329,399,327,402,PF08447.12,PAS_3,Domain,3,75,89,42.7,5.3E-11,1,CL0183,Bacteria Proteobacteria
1298,A0A1G9U7B3,430,493,428,494,PF00512.25,HisKA,Domain,3,66,67,37.6,1.7E-09,1,CL0025,Bacteria Proteobacteria
1299,A0A1G9U7B3,544,662,543,664,PF02518.26,HATPase_c,Domain,2,110,112,65.4,5.8E-18,1,CL0025,Bacteria Proteobacteria
1300,A0A1G9U7B3,687,793,687,796,PF00072.24,Response_reg,Domain,1,109,112,55.2,6.9E-15,1,CL0304,Bacteria Proteobacteria
1301,A0A1U8DTV5,173,269,166,270,PF13426.7,LOV,Domain,7,103,104,72.5,2.7E-20,1,CL0183,Eukaryota Viridiplantae
1302,A0A1U8DTV5,450,542,441,545,PF13426.7,LOV,Domain,9,101,104,72,4E-20,1,CL0183,Eukaryota Viridiplantae
1303,A0A1U8DTV5,630,913,628,913,PF00069.25,Pkinase,Domain,3,264,264,208,1.6E-61,1,CL0016,Eukaryota Viridiplantae
1304,A0A200QHP4,217,313,210,314,PF13426.7,LOV,Domain,7,103,104,65.4,4.6E-18,1,CL0183,Eukaryota Viridiplantae
1305,A0A200QHP4,508,600,499,603,PF13426.7,LOV,Domain,9,101,104,72.6,2.6E-20,1,CL0183,Eukaryota Viridiplantae
1306,A0A200QHP4,688,973,686,973,PF00069.25,Pkinase,Domain,3,264,264,208.1,1.5E-61,1,CL0016,Eukaryota Viridiplantae
1307,A0A1G8ZQ83,487,585,481,586,PF08448.10,PAS_4,Domain,7,109,110,36.6,4.3E-09,1,CL0183,Bacteria Proteobacteria
1308,A0A1G8ZQ83,621,703,619,705,PF08447.12,PAS_3,Domain,4,87,89,35.7,0.000000008,1,CL0183,Bacteria Proteobacteria
1309,A0A1G8ZQ83,729,829,729,830,PF08448.10,PAS_4,Domain,1,109,110,38.5,1.1E-09,1,CL0183,Bacteria Proteobacteria
1310,A0A1G8ZQ83,847,951,846,952,PF13426.7,LOV,Domain,2,103,104,82.9,1.6E-23,1,CL0183,Bacteria Proteobacteria
1311,A0A1G8ZQ83,964,1121,964,1121,PF00990.21,GGDEF,Domain,1,161,161,170.7,2E-50,1,CL0276,Bacteria Proteobacteria
1312,A0A1G8ZQ83,1141,1376,1140,1376,PF00563.20,EAL,Domain,2,238,238,235.5,5.9E-70,1,CL0276,Bacteria Proteobacteria
1313,A0A1G8ZQ83,1409,1519,1409,1520,PF00072.24,Response_reg,Domain,1,111,112,75.2,4.2E-21,1,CL0304,Bacteria Proteobacteria
1314,A0A1G7MFY7,27,123,19,124,PF13426.7,LOV,Domain,7,103,104,65.9,3.3E-18,1,CL0183,Bacteria Proteobacteria
1315,A0A1G7MFY7,179,263,177,264,PF08447.12,PAS_3,Domain,3,88,89,46.2,4.2E-12,1,CL0183,Bacteria Proteobacteria
1316,A0A1G7MFY7,283,364,283,365,PF07536.14,HWE_HK,Domain,1,82,83,81.6,4.8E-23,1,CL0025,Bacteria Proteobacteria
1317,A0A1U7NY66,23,127,21,127,PF13426.7,LOV,Domain,3,104,104,70.8,9.8E-20,1,CL0183,Bacteria Deinococcus-Thermus
1318,A0A1U7NY66,146,246,146,246,PF08448.10,PAS_4,Domain,1,110,110,27,0.0000042,1,CL0183,Bacteria Deinococcus-Thermus
1319,A0A1U7NY66,267,367,266,368,PF13426.7,PAS_9,Domain,2,103,104,34.3,0.000000022,1,CL0183,Bacteria Deinococcus-Thermus
1320,A0A1U7NY66,411,485,410,491,PF08447.12,PAS_3,Domain,2,78,89,55.3,6E-15,1,CL0183,Bacteria Deinococcus-Thermus
1321,A0A1U7NY66,507,617,506,617,PF00989.25,PAS,Domain,2,113,113,49.1,4.8E-13,1,CL0183,Bacteria Deinococcus-Thermus
1322,A0A1U7NY66,655,795,654,795,PF13185.6,GAF_2,Domain,2,138,138,51.6,1.2E-13,1,CL0161,Bacteria Deinococcus-Thermus
1323,A0A1U7NY66,883,943,883,944,PF13487.6,HD_5,Domain,1,62,64,68.5,4.4E-19,1,CL0237,Bacteria Deinococcus-Thermus
1324,A0A1Z9LC74,22,118,19,123,PF13426.7,LOV,Domain,4,97,104,55.3,6.1E-15,1,CL0183,Bacteria Proteobacteria
1325,A0A1G6F115,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,76.4,1.7E-21,1,CL0183,Bacteria Proteobacteria
1326,A0A1Y2EHV9,252,347,243,348,PF13426.7,LOV,Domain,8,103,104,50,2.9E-13,1,CL0183,Eukaryota Fungi
1327,A0A1S3USC7,197,293,190,294,PF13426.7,LOV,Domain,7,103,104,73,2E-20,1,CL0183,Eukaryota Viridiplantae
1328,A0A1S3USC7,476,568,467,571,PF13426.7,LOV,Domain,9,101,104,72.1,3.8E-20,1,CL0183,Eukaryota Viridiplantae
1329,A0A1S3USC7,657,941,654,941,PF00069.25,Pkinase,Domain,4,264,264,204.5,1.9E-60,1,CL0016,Eukaryota Viridiplantae
1330,A0A1L7XH09,380,486,370,487,PF13426.7,LOV,Domain,8,102,104,47.6,1.5E-12,1,CL0183,Eukaryota Fungi
1331,A0A1L7XH09,578,653,577,661,PF08447.12,PAS_3,Domain,2,81,89,39.8,4E-10,1,CL0183,Eukaryota Fungi
1332,A0A1L7XH09,929,962,929,964,PF00320.27,GATA,Domain,1,34,36,51.8,4.3E-14,1,CL0167,Eukaryota Fungi
1333,A0A1D1YI91,203,299,196,300,PF13426.7,LOV,Domain,7,103,104,63.4,2E-17,1,CL0183,Eukaryota Viridiplantae
1334,A0A1D1YI91,485,577,475,580,PF13426.7,LOV,Domain,9,101,104,69,3.4E-19,1,CL0183,Eukaryota Viridiplantae
1335,A0A1D1YI91,666,951,663,951,PF00069.25,Pkinase,Domain,4,264,264,211.8,1.1E-62,1,CL0016,Eukaryota Viridiplantae
1336,A0A1C7N9N9,100,204,88,205,PF13426.7,LOV,Domain,10,103,104,58.9,4.7E-16,1,CL0183,Eukaryota Fungi
1337,A0A1C7N9N9,336,416,335,421,PF08447.12,PAS_3,Domain,2,82,89,51.7,8.1E-14,1,CL0183,Eukaryota Fungi
1338,A0A1C7N9N9,631,662,631,665,PF00320.27,GATA,Domain,1,32,36,50,1.6E-13,1,CL0167,Eukaryota Fungi
1339,A0A212RQY5,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,76,2.2E-21,1,CL0183,Bacteria Proteobacteria
1340,A0A1E3JTJ8,539,643,527,644,PF13426.7,LOV,Domain,10,103,104,54.9,8.6E-15,1,CL0183,Eukaryota Fungi
1341,A0A1E3JTJ8,735,811,733,823,PF08447.12,PAS_3,Domain,3,75,89,43.5,3E-11,1,CL0183,Eukaryota Fungi
1342,A0A1L6HTQ1,229,288,229,298,PF13188.7,PAS_8,Domain,1,57,67,26.7,0.000004,1,CL0183,Bacteria Proteobacteria
1343,A0A1L6HTQ1,364,474,363,474,PF08448.10,PAS_4,Domain,2,110,110,55.5,5.9E-15,1,CL0183,Bacteria Proteobacteria
1344,A0A1L6HTQ1,492,596,490,596,PF13426.7,LOV,Domain,3,104,104,72.7,2.4E-20,1,CL0183,Bacteria Proteobacteria
1345,A0A1L6HTQ1,608,765,608,765,PF00990.21,GGDEF,Domain,1,161,161,169.5,4.6E-50,1,CL0276,Bacteria Proteobacteria
1346,A0A1L6HTQ1,785,1020,784,1020,PF00563.20,EAL,Domain,2,238,238,263.8,1.3E-78,1,CL0276,Bacteria Proteobacteria
1347,A0A202E682,23,71,17,79,PF13188.7,PAS_8,Domain,10,61,67,16.9,0.0046,1,CL0183,Archaea Euryarchaeota
1348,A0A202E682,142,247,141,247,PF13426.7,LOV,Domain,2,104,104,79,2.6E-22,1,CL0183,Archaea Euryarchaeota
1349,A0A202E682,426,588,426,588,PF15915.5,BAT,Domain,1,156,156,137.6,3.1E-40,1,No_clan,Archaea Euryarchaeota
1350,A0A202E682,594,645,594,646,PF04967.12,HTH_10,Domain,1,52,53,71.6,3.4E-20,1,CL0123,Archaea Euryarchaeota
1351,A0A1V2JWQ1,35,131,27,132,PF13426.7,LOV,Domain,7,103,104,74,9.5E-21,1,CL0183,Bacteria Proteobacteria
1352,A0A1V2JWQ1,263,381,258,382,PF02518.26,HATPase_c,Domain,7,111,112,63,3.4E-17,1,CL0025,Bacteria Proteobacteria
1353,A0A1V2JWQ1,402,512,402,513,PF00072.24,Response_reg,Domain,1,111,112,69,3.6E-19,1,CL0304,Bacteria Proteobacteria
1354,A0A1J8PY49,492,595,488,596,PF08448.10,PAS_4,Domain,5,109,110,40.9,2E-10,1,CL0183,Bacteria Proteobacteria
1355,A0A1J8PY49,613,718,612,718,PF13426.7,LOV,Domain,2,104,104,84.5,5.3E-24,1,CL0183,Bacteria Proteobacteria
1356,A0A1J8PY49,730,886,730,887,PF00990.21,GGDEF,Domain,1,160,161,172.2,6.9E-51,1,CL0276,Bacteria Proteobacteria
1357,A0A1J8PY49,907,1141,906,1141,PF00563.20,EAL,Domain,2,238,238,235.4,6.2E-70,1,CL0276,Bacteria Proteobacteria
1358,A0A1S3DXQ3,46,135,33,138,PF13426.7,LOV,Domain,11,99,104,63.5,1.8E-17,1,CL0183,Eukaryota Viridiplantae
1359,A0A1S3DXQ3,251,341,246,343,PF13426.7,PAS_9,Domain,9,99,104,57.1,1.7E-15,1,CL0183,Eukaryota Viridiplantae
1360,A0A1W5D6Y0,293,389,285,390,PF13426.7,LOV,Domain,7,103,104,51.9,7.4E-14,1,CL0183,Eukaryota Fungi
1361,A0A1I3GQC8,28,111,22,121,PF13426.7,PAS_9,Domain,9,92,104,34.8,0.000000016,1,CL0183,Bacteria Proteobacteria
1362,A0A1E4VXU1,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,75.3,3.8E-21,1,CL0183,Bacteria Proteobacteria
1363,A0A1I6G3K8,145,250,144,250,PF13426.7,LOV,Domain,2,104,104,73.6,1.3E-20,1,CL0183,Archaea Euryarchaeota
1364,A0A1I6G3K8,295,429,293,429,PF13185.6,GAF_2,Domain,3,138,138,29.7,0.00000066,1,CL0161,Archaea Euryarchaeota
1365,A0A1I6G3K8,440,592,440,593,PF15915.5,BAT,Domain,1,155,156,91,6.7E-26,1,No_clan,Archaea Euryarchaeota
1366,A0A1I6G3K8,599,650,599,651,PF04967.12,HTH_10,Domain,1,52,53,67.1,8.3E-19,1,CL0123,Archaea Euryarchaeota
1367,A0A1Y2UWV5,362,474,358,475,PF13426.7,LOV,Domain,5,103,104,63.7,1.6E-17,1,CL0183,Eukaryota Fungi
1368,A0A1Y2UWV5,567,642,566,650,PF08447.12,PAS_3,Domain,2,81,89,46.4,3.5E-12,1,CL0183,Eukaryota Fungi
1369,A0A1Y2UWV5,681,740,675,761,PF13426.7,PAS_9,Domain,9,67,104,9.9,0.87,1,CL0183,Eukaryota Fungi
1370,A0A1Y2UWV5,889,922,889,924,PF00320.27,GATA,Domain,1,34,36,53.9,9.8E-15,1,CL0167,Eukaryota Fungi
1371,A0A1M2V2I4,121,235,111,235,PF13426.7,LOV,Domain,11,104,104,50.8,1.6E-13,1,CL0183,Eukaryota Fungi
1372,A0A1M2V2I4,333,394,333,396,PF08448.10,PAS_4,Domain,1,62,110,27,0.0000043,1,CL0183,Eukaryota Fungi
1373,A0A1H0XYT4,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,78.5,3.7E-22,1,CL0183,Bacteria Proteobacteria
1374,A0A1G3ZWD7,1,109,1,113,PF00072.24,Response_reg,Domain,4,108,112,40.6,2.3E-10,1,CL0304,Bacteria Proteobacteria
1375,A0A1G3ZWD7,150,240,141,241,PF13426.7,PAS_9,Domain,10,103,104,32.6,0.000000071,1,CL0183,Bacteria Proteobacteria
1376,A0A1G3ZWD7,261,366,260,366,PF13426.7,LOV,Domain,2,104,104,78.1,5.1E-22,1,CL0183,Bacteria Proteobacteria
1377,A0A1G3ZWD7,378,530,378,531,PF00990.21,GGDEF,Domain,1,160,161,114.4,4.2E-33,1,CL0276,Bacteria Proteobacteria
1378,A0A1G3ZWD7,552,786,551,786,PF00563.20,EAL,Domain,3,238,238,241.8,6.9E-72,1,CL0276,Bacteria Proteobacteria
